PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1011095,127001,04014-02-T,HINSON,HINSO SPAREPARTS SCREW,Tornillos para campana de embrague HINSON cabeza avellanada,1.03,0.85,0.60,04014-02-T,7,8483608090,0,1,"Countersunk head, Ø6mm, Length 15,5mm","Countersunk head, Ø6mm, Length 15,5mm",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,6,2,31,17,12,,,https://api.mybihr.com/medias/800Wx800H-1011095-1.jpg?context=bWFzdGVyfHJvb3R8MTk0NDl8aW1hZ2UvanBlZ3xhR1UyTDJnMU1TOHpNekV6TVRNME9URXhORGt4TUM4NE1EQlhlRGd3TUVoZk1UQXhNVEE1TlMweExtcHdad3wwMGRjNjIzZjRjYjY3ZThmY2ZmNmU2MTY1MDZjOTU5MGQ3MTMwZDVmZGQxOTVkYzIwNzNlYjEwYjJhN2M5MDcx,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1018574,,FSC154-8-001,HINSON,HINSO CLUTCH STEEL&FRICTION&SPRINGS,Kit de embrague HINSON,272.25,225.00,157.50,FSC154-8-001,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <ul> <li><a id=""_DX_FRAG_STARTFRAGMENT""></a>Can be used with OE baskets, inner hubs, & pressure plates</li><li>Developed with and recommended to enhance the performance of Hinson clutch baskets, inner hubs, and pressure plates<a id=""_DX_FRAG_ENDFRAGMENT""></a></li><li>Provide optimum hook up with minimum heat build up</li></ul> </body> </html>","        Can be used with OE baskets, inner hubs, & pressure platesDeveloped with and recommended to enhance the performance of Hinson clutch baskets, inner hubs, and pressure platesProvide optimum hook up with minimum heat build up  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1502,922,201,159,47,,,https://api.mybihr.com/medias/1018574-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzMzEzfGltYWdlL2pwZWd8YURBekwyaGpNUzg1TURFeU5URXdOVFUyTVRrd0x6RXdNVGcxTnpRdE1WODRNREJYZURnd01FZ3w1MjFiNTZmNmU2YWI4OGVlOGY0ZTU5ZDgzODhjOGEyOTQ1YzhlYzBmM2E1N2VmMmRlYTAxYTI1YTNiYmQyNWU3,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011111,127040,OC217,HINSON,HINSO SPAREPARTS CASE COVER CAP,"Tapón de llenado de aceite HINSON, Kawasaki",36.30,30.00,21.00,400130200201,1,8483608090,0,1,"Developed by racers for racers, HINSON clutches have a superior durability specification to that of the original equipment. They have become the vital ally in racing, where this component is subjected to particularly tough testing through race starts and when landing jumps.","Developed by racers for racers, HINSON clutches have a superior durability specification to that of the original equipment. They have become the vital ally in racing, where this component is subjected to particularly tough testing through race starts and when landing jumps.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,187,24,93,63,32,,,https://api.mybihr.com/medias/1011111-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE5NDR8aW1hZ2UvanBlZ3xhREk0TDJnMlpTODRPVEkyTkRjMU1ESTJORFl5THpFd01URXhNVEV0TVY4NE1EQlhlRGd3TUVnfDFhNmRjYmM3MDE4MGEwYzNjMzA1ZjU3Y2U5ZWRjZTZjOGJkYzAyNmM0NDQ5ZGI1NWYwNmYxZDE3NDYyMWU1OTg,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011023,122969,C794-0817,HINSON,HINSO CLUTCH COVER,"Tapa de embrague HINSON, aluminio negro, Honda CRF250R",235.95,195.00,136.50,C794-0817,1,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Hardcoated for extreme boot wear resistance</li>
<li>Much stronger than stock, protecting from rock damage</li>
<li>Improves heat dissipation</li>
<li>Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Hardcoated for extreme boot wear resistance
Much stronger than stock, protecting from rock damage
Improves heat dissipation
Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2436,328,240,203,50,Negro,,https://api.mybihr.com/medias/1011023-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI5MjV8aW1hZ2UvanBlZ3xhR1F6TDJnd015ODRPVFExTnpJNU56azRNVGMwTHpFd01URXdNak10TVY4NE1EQlhlRGd3TUVnfDM1YTRlYTI4MTI1MTZlMjQ5ZTY1M2RkNDhkOWNiMTVkZjVlZGY2OTNmMDU2Y2Y4YzVlMDNlNTk3MTA3YzE0ODU,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011080,121982,H109,HINSON,HINSO PLATE PRESSURE,Plato de presión HONDA CR125 00-07-CRF250R 04-09 KTM EXC250 SX-F250 06-12,273.46,226.00,158.20,121982,0,8483608090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2628,330,174,182,83,,,https://api.mybihr.com/medias/800Wx800H-1011080-1.jpg?context=bWFzdGVyfHJvb3R8MTI4NjE4fGltYWdlL2pwZWd8YURNNUwyaGlaQzg0TVRjeU16UTVPRE16TWpFNU1DODRNREJYZURnd01FaGZNVEF4TVRBNE1DMHhMbXB3Wnd8NmIwNjUxMTYwNzJkMjUwYWZlNTViN2FkODVlNzdkNDZlODRmZjUzZjU0MTAxZmMyZWM1ZDgyOWU5MWZjOWNmOQ,https://api.mybihr.com/medias/800Wx800H-1011080-2.jpg?context=bWFzdGVyfHJvb3R8NjczOTd8aW1hZ2UvanBlZ3xhR0ppTDJoaU5TODRNVGN5TXpRNU9EVTVORE16TkM4NE1EQlhlRGd3TUVoZk1UQXhNVEE0TUMweUxtcHdad3w2NTExZmZmMDdjODI4ZjExNmY2MmQ0ZGEwYmE4YjdmMTdlMzNkYTQwMTQyZjZhMmViZjE1MmM3ZjI4YWU2ZjA4,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011074,129908,CU286,HINSON,HINSO DAMPER CLUTCH BASKET,Kit de gomas amortiguadoras HINSON SX65 99-11,83.49,69.00,48.30,CU286,0,8483608090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,517,69,174,198,15,,,https://api.mybihr.com/medias/1011074-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU3MTl8aW1hZ2UvanBlZ3xhR0V5TDJobVlpODVNREV5TkRZM01UQTFPREl5THpFd01URXdOelF0TVY4NE1EQlhlRGd3TUVnfDBjMzU2Yzk1YzZlZDFkOTRkYjEyMWE2MDk3ZjdiMmIwNjJkODNlNWM4ZTYzYmUwYTgxZTk3MjA5NTY1YWFjMjA,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011075,121917,CU299,HINSON,HINSO DAMPER CLUTCH BASKET,Gomas amortiguadoras HINSON para buje,83.49,69.00,48.30,4000801002018,1,8483608090,0,1,Complete set for one basket,Complete set for one basket,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,951,70,194,175,28,,,https://api.mybihr.com/medias/800Wx800H-1011075-1.jpg?context=bWFzdGVyfHJvb3R8MTM1NjI3fGltYWdlL2pwZWd8YURGakwyaGtPUzg0TVRjeU16UTVOek0wT1RFMU1DODRNREJYZURnd01FaGZNVEF4TVRBM05TMHhMbXB3Wnd8ZWYxZmZlNTVlYmIxNDkzYjUxMWM1MWQ3ZDM3ZGE1YzMzMTUzNmUzYmM1NGU4NmNlNDIzNTkwYjI2NmE4YjQxMQ,https://api.mybihr.com/medias/800Wx800H-1011075-2.jpg?context=bWFzdGVyfHJvb3R8MjM0MDR8aW1hZ2UvanBlZ3xhR1prTDJobE1pODRNVGN5TXpRNU56WXhNVEk1TkM4NE1EQlhlRGd3TUVoZk1UQXhNVEEzTlMweUxtcHdad3wzZjM2MDhiNjQyYWNlMjQxMTgyNTYxMDdiOTBhODkwYjc3YWM1ZjZkODM4Y2IyMzI0MjVmMTgwM2E4NjhkMDNm,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011069,19700032,HC989-1901,HINSON,HINSO CLUTCH COMPLETE,Embrague completo HINSON Billetproof,1474.32,1218.45,852.92,HC989-1901,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }</style> </head> <body> <ul> <li><a id=""_DX_FRAG_STARTFRAGMENT""></a>The Winningest Clutch in the World, race proven by all the best teams worldwide including Team HRC Honda, Team Red Bull KTM, Team Monster Kawasaki, Team JGR Suzuki and Team Rinaldi Yamaha.</li><li>Includes Billetproof® Clutch Cover, Basket, Inner Hub, Pressure Plate, Fiber & Steel Plates and Springs.</li><li>Used by most major factory teams and riders.</li><li>Improves clutch performance and life.</li><li>Improves heat dissipation.</li><li>Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances, and hard coated for five times the wear resistance to stock* (*with proper maintenance).</li><li>Allows clutch assembly to spin truer creating less heat when clutch is disengaged and providing a more positive smooth clutch engagement.</li><li>Helps eliminate clutch chatter.</li></ul> <p> </p></body> </html>","        The Winningest Clutch in the World, race proven by all the best teams worldwide including Team HRC Honda, Team Red Bull KTM, Team Monster Kawasaki, Team JGR Suzuki and Team Rinaldi Yamaha.Includes Billetproof® Clutch Cover, Basket, Inner Hub, Pressure Plate, Fiber & Steel Plates and Springs.Used by most major factory teams and riders.Improves clutch performance and life.Improves heat dissipation.Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances, and hard coated for five times the wear resistance to stock* (*with proper maintenance).Allows clutch assembly to spin truer creating less heat when clutch is disengaged and providing a more positive smooth clutch engagement.Helps eliminate clutch chatter.   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,3013,2394,178,182,93,,,https://api.mybihr.com/medias/1011069-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODg3MDJ8aW1hZ2UvanBlZ3xhREkzTDJoaFpDODVNREV5TkRZMk9UQTVNakUwTHpFd01URXdOamt0TVY4NE1EQlhlRGd3TUVnfGUzMGFiZGY3OWZmOTBlNmU1MjNlNDI2OTQ3NWFkOTdjMTYzNGQ4MmIwOWFmNTM1ODdkOWZkMmQxYWRhZGNlNmI,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011112,127048,OC230,HINSON,HINSO SPAREPARTS COVER CAP,"Tapón de llenado de aceite HINSON, Suzuki RM-Z450",36.30,30.00,21.00,OC230,1,8483608090,0,1,<ul> <li>Hinson spare part</li> <li>Specific for 127030</li></ul>," Hinson spare part Specific for 127030",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,560,91,155,86,42,,,https://api.mybihr.com/medias/1011112-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE5NDR8aW1hZ2UvanBlZ3xhRGRoTDJnNU15ODRPVE01TURJd01UVTJPVFU0THpFd01URXhNVEl0TVY4NE1EQlhlRGd3TUVnfGIyMjI1ZjNmNDJhYTNkNTIwODVkNjEyYWNlYTIzOGIzYWVkNzZjM2YyNGZiMTk1MDA5N2Q2MDA4ODRhYjdkYWE,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011113,127043,OC477,HINSON,HINSO SPAREPARTS COVER CAP,Tapón de llenado de aceite para tapa de embrague HINSON (ref. 127033),36.30,30.00,21.00,OC477,1,8483608090,0,1,<li>This Hinson replacement part is for use in reconditioning the case cover.</li><li>Back plate for 124902<br></li>,This Hinson replacement part is for use in reconditioning the case cover.Back plate for 124902,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,134,20,97,63,22,,,https://api.mybihr.com/medias/1011113-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE5NDR8aW1hZ2UvanBlZ3xhREJrTDJoa09DODRPVEF4TnpRek5UYzFNRGN3THpFd01URXhNVE10TVY4NE1EQlhlRGd3TUVnfDVhMzgyMzEyOTM3YmIzMDc1MDgzMzQzOWQ0ZTAxYWM1NTgzMmJkODU0NWI3NjFmNTcxNGMwODFmZjVhYWZiMTM,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011021,19700013,C700-1801,HINSON,HINSO CLUTCH COVER,"Tapa de embrague HINSON aluminio, negro, KTM/Husqvarna",235.95,195.00,136.50,C700-1801,1,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Hardcoated for extreme boot wear resistance</li>
<li>Much stronger than stock, protecting from rock damage</li>
<li>Improves heat dissipation</li>
<li>Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Hardcoated for extreme boot wear resistance
Much stronger than stock, protecting from rock damage
Improves heat dissipation
Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2794,388,254,200,55,Negro,,https://api.mybihr.com/medias/1011021-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA3NzB8aW1hZ2UvanBlZ3xhR0ZoTDJneU1pODRPVFExT0RFNE1UQTNPVE0wTHpFd01URXdNakV0TVY4NE1EQlhlRGd3TUVnfDMxOWU0MTE3NWY0NzQ3ODhhMmRmN2U5MmQzNTE4NjJjNzk1NGNkNGMwYjVjYTg5MTJjMmIxNTRmMmMyNjEyYjQ,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1010968,122903,H058,HINSON,HINSO BASKET CLUTCH,Campana de embrague HINSON aluminio - Kawasaki KX250,356.95,295.00,206.50,H058,0,8483608090,0,1,"<p><strong>Campana&nbsp;de embrague Billetproof</strong></p>
<ul>
<li>Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de f&aacute;brica del mundo, como el Team HRC Honda, el Team Monster Kawasaki, el Team RedBull Ktm, el Team JGR Suzuki y el Team Wilvo Yamaha</li>
<li>Mejora el rendimiento y la vida &uacute;til del embrague</li>
<li>Mejora la disipaci&oacute;n del calor</li>
<li>Mecanizado con precisi&oacute;n a partir una pieza de aluminio T-6 de calidad aeron&aacute;utica con tolerancias aeroespaciales, y con un revestimiento duro para una resistencia al desgaste cinco veces superior a la de serie* (*con el mantenimiento adecuado)</li>
<li>Permite que el conjunto del embrague gire con m&aacute;s precisi&oacute;n, generando menos calor cuando el embrague est&aacute; desembragado</li>
<li>Cuando se utiliza con el plato de presi&oacute;n y&nbsp;la maza de Hinson Clutch Components, ayuda a eliminar las vibraciones del embrague</li>
</ul>","
Campana de embrague Billetproof

Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de fábrica del mundo, como el Team HRC Honda, el Team Monster Kawasaki, el Team RedBull Ktm, el Team JGR Suzuki y el Team Wilvo Yamaha
Mejora el rendimiento y la vida útil del embrague
Mejora la disipación del calor
Mecanizado con precisión a partir una pieza de aluminio T-6 de calidad aeronáutica con tolerancias aeroespaciales, y con un revestimiento duro para una resistencia al desgaste cinco veces superior a la de serie* (*con el mantenimiento adecuado)
Permite que el conjunto del embrague gire con más precisión, generando menos calor cuando el embrague está desembragado
Cuando se utiliza con el plato de presión y la maza de Hinson Clutch Components, ayuda a eliminar las vibraciones del embrague
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2628,620,174,182,83,,,https://api.mybihr.com/medias/800Wx800H-1010968-1.jpg?context=bWFzdGVyfHJvb3R8MTU1NzIwfGltYWdlL2pwZWd8YURjeEwyZzBPUzgyTXpBMk1EVXdPVGMxTXpNM05DODRNREJYZURnd01FaGZNVEF4TURrMk9DMHhMbXB3Wnd8NTBmYTM4MzMzMmNkNDhmZTY2YjdjMjk0ZDVhYWEyNzYzOTU1ZGU1NzkwZGQxYjFiYTlkM2I2M2M1MDAxYjRjMA,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1010973,121906,H094,HINSON,HINSO BASKET CLUTCH,Campana de embrague HINSON aluminio,356.95,295.00,206.50,4000101010010,1,8483608090,0,1,"<p><strong>Campana&nbsp;de embrague Billetproof</strong></p>
<ul>
<li>Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de f&aacute;brica del mundo, como el Team HRC Honda, el Team Monster Kawasaki, el Team RedBull Ktm, el Team JGR Suzuki y el Team Wilvo Yamaha</li>
<li>Mejora el rendimiento y la vida &uacute;til del embrague</li>
<li>Mejora la disipaci&oacute;n del calor</li>
<li>Mecanizado con precisi&oacute;n a partir una pieza de aluminio T-6 de calidad aeron&aacute;utica con tolerancias aeroespaciales, y con un revestimiento duro para una resistencia al desgaste cinco veces superior a la de serie* (*con el mantenimiento adecuado)</li>
<li>Permite que el conjunto del embrague gire con m&aacute;s precisi&oacute;n, generando menos calor cuando el embrague est&aacute; desembragado</li>
<li>Cuando se utiliza con el plato de presi&oacute;n y&nbsp;la maza de Hinson Clutch Components, ayuda a eliminar las vibraciones del embrague</li>
</ul>","
Campana de embrague Billetproof

Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de fábrica del mundo, como el Team HRC Honda, el Team Monster Kawasaki, el Team RedBull Ktm, el Team JGR Suzuki y el Team Wilvo Yamaha
Mejora el rendimiento y la vida útil del embrague
Mejora la disipación del calor
Mecanizado con precisión a partir una pieza de aluminio T-6 de calidad aeronáutica con tolerancias aeroespaciales, y con un revestimiento duro para una resistencia al desgaste cinco veces superior a la de serie* (*con el mantenimiento adecuado)
Permite que el conjunto del embrague gire con más precisión, generando menos calor cuando el embrague está desembragado
Cuando se utiliza con el plato de presión y la maza de Hinson Clutch Components, ayuda a eliminar las vibraciones del embrague
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2560,500,185,173,80,,,https://api.mybihr.com/medias/800Wx800H-1010973-1.jpg?context=bWFzdGVyfHJvb3R8MTU1NzIwfGltYWdlL2pwZWd8YURBeUwyaGhOaTgyTXpBMk1EVXhNRFV6T1Rnd05pODRNREJYZURnd01FaGZNVEF4TURrM015MHhMbXB3Wnd8NmNiZmQ3MGVjM2NiYzZlZGIzNzFlMDE1NWJjYTU4Y2JhY2I2NzgyZmYyNDllMDIzOTg4MGQzNzU4NzdhMmQwYQ,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1010977,121909,H172,HINSON,HINSO BASKET CLUTCH,Campana de embrague HINSON aluminio - Honda XR650R,356.95,295.00,206.50,400010101601,1,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <p>Hinson clutch components are developed and manufactured in the United States and work to improve the performance of your clutch. They offer a better riding feel as well as better resistance during intensive use. </p><p> </p><ul> <li>Clutch gasket </li><li>More resistant than the first set-up </li><li>Delivered as a single unit </li><li>Designed for competition preparation </li><li>Hinson components set a benchmark in terms of clutches, which is why numerous engines are equipped with them in the MX, SX and Enduro fields.</li></ul> </body> </html>","       Hinson clutch components are developed and manufactured in the United States and work to improve the performance of your clutch. They offer a better riding feel as well as better resistance during intensive use.   Clutch gasket More resistant than the first set-up Delivered as a single unit Designed for competition preparation Hinson components set a benchmark in terms of clutches, which is why numerous engines are equipped with them in the MX, SX and Enduro fields.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2628,680,174,182,83,,,https://api.mybihr.com/medias/800Wx800H-1010977-1.jpg?context=bWFzdGVyfHJvb3R8MTM0NDk1fGltYWdlL2pwZWd8YUdWaUwyZzFZeTg0TVRjeU16UTVORFU1TmpZek9DODRNREJYZURnd01FaGZNVEF4TURrM055MHhMbXB3Wnd8YTA1OGVmNGQxMTFlNmVkODZjYmY5ZTE4NWRhY2UxMGY4YzYzOGVlODZjYjkxMTQxNjQ4NzJmNThhNjRiNDYyYQ,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
