PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ancho exterior del manillar (mm),Anchura (mm),Color,Composición,Diámetro exterior de los extremos del manillar (mm),Diámetro interior del manillar (mm),Diámetro Ø (mm),Embalaje,Longitud (mm),Longitud total (mm),Montaje de espejo retrovisor,Número de puntos,Peso (g),Rango de uso,Rosca,Rosca (mm),Sentido de rosca,Tipo,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,Document2,DeliveryPlant
1051576,19401,5004,BUZZETTI,BUZTI EXTRACTOR 12MM,Cabezal extractor 12mm BUZZETTI,34.49,28.50,17.10,0500401001,3,8714109090,0,1,Cabezales de recambio para REF.19410<br>-Ø 12mm.,Cabezales de recambio para REF.19410-Ø 12mm.,TOOLING & WS,TOOLING,TOOLING ENGINE,,675,148,90,250,30,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051576-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY2MzJ8aW1hZ2UvanBlZ3xhR1poTDJnMU9DOHhOVFF5TmpFMk56ZzJOVE0zTkM4eE1EVXhOVGMyTFRGZk9EQXdWM2c0TURCSXxmMWZmNTNjMGQzNzMwNjM4ZWZjMDA5ZTUwYmYyOTQzMjc2NTE0NGFlYzUwZDdmZWQ3MWEwYmI5NGMwMmRhODU3,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051686,19546,5497,BUZZETTI,BUZTI LOCK TOOL VER CYL STARTER CROWN,Herramienta de bloqueo de corona de arranque cilindro vertical BUZZETTI,21.99,18.17,10.90,0549701001,1,8205400000,0,1,<p>Bloqueador de polea delantera. Yamaha/Minarelli 50cc 2T. Cilindro Vertical.<br><strong>Dimensiones:</strong> 136 mm.</p>,"
Bloqueador de polea delantera. Yamaha/Minarelli 50cc 2T. Cilindro Vertical.Dimensiones: 136 mm.",TOOLING & WS,TOOLING,TOOLING ENGINE,,88,114,80,110,10,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051686-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE4NjF8aW1hZ2UvanBlZ3xhRE0xTDJobE5pOHhOVFF5TmpFNE1qQXlNVEUxTUM4eE1EVXhOamcyTFRGZk9EQXdWM2c0TURCSXw4YWU3ZjUyN2Q5ZDVlMjA2NjEwNDYwYmVkODdlYzcwYTNkZGRiODc3ZjRmMjU4OTk5Zjk1YTZhMTYyZGJiZmMw,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051705,19567,5656,BUZZETTI,BUZTI LOCK TOOL FOR CLUTCH PRING,Herramienta para comprobar muelles de embrague motores 300/500 220 ancho max BUZZETTI,63.49,52.47,31.48,0565601001,1,8205400000,0,1,<p>Comprobador de muelles de embrague para motores de 300/500cc.</p><p><br>&nbsp;</p>,"
Comprobador de muelles de embrague para motores de 300/500cc.
 ",TOOLING & WS,TOOLING,TOOLING ENGINE,,3039,1256,235,223,58,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051705-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE0NjF8aW1hZ2UvanBlZ3xhRE5rTDJnM05pOHhOVFF5TmpFNE5UazFNek14TUM4eE1EVXhOekExTFRGZk9EQXdWM2c0TURCSXwzMzY0NGM1NmU2ZTgwZmEzYjE0NzY4NzM5YWM1ZWQ5Y2I0ZGQ2MzY4NjRhMjJiZGM1NWM4OWQ1ZWQzN2RhMDE0,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051578,19404,5012,BUZZETTI,BUZTI EXTRACTOR 20MM,Cabezal extractor 20mm BUZZETTI,40.99,33.88,20.33,0501201001,2,8714109090,0,1,Cabezales de recambio para REF.19410<br>-Ø 20mm.,Cabezales de recambio para REF.19410-Ø 20mm.,TOOLING & WS,TOOLING,TOOLING ENGINE,,530,216,160,92,36,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051578-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDk1MTR8aW1hZ2UvanBlZ3xhR1JtTDJnd09TOHhOVFF5TmpFMk9EWTFNVGd3Tmk4eE1EVXhOVGM0TFRGZk9EQXdWM2c0TURCSXw4MWZkNjhhMTIyY2E5OTRlY2M5NTUwNzQ1MWNlZjI0OGYzNWFkYTA2OGYwNDY4OTBmNWZjNTI3NWQwNDNjZDI4,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051579,19405,5017,BUZZETTI,BUZTI EXTRACTOR 25MM,Cabezal extractor 25mm BUZZETTI,40.99,33.88,20.33,0501701001,1,8714109090,0,1,Cabezales de recambio para REF.19410<br>-Ø 25mm.,Cabezales de recambio para REF.19410-Ø 25mm.,TOOLING & WS,TOOLING,TOOLING ENGINE,,306,274,126,64,38,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051579-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDc3Njd8aW1hZ2UvanBlZ3xhREU0TDJnMVppOHhOVFF5TmpFMk9UQTBOVEF5TWk4eE1EVXhOVGM1TFRGZk9EQXdWM2c0TURCSXwxZGMyNzVhNDY5ODdiZWViMGE4MDc4NjM0NDAxZjY0YzJhM2EzN2I0NWE4NWUzOTU1ZTM5MDMzNGIxMGYyMzlh,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051598,19431,5089,BUZZETTI,BUZTI VALVE TOOL FOR MAINTENANCE,Herramienta oscilante/rotatoria con ventosa para mantenimiento de válvulas BUZZETTI,52.49,43.38,26.03,0508903001,4,8205400000,0,1,<p>Herramienta oscilante/rotatoria con ventosas para mantenimiento de válvulas. Para usar en combinación con un taladro. Se incluyen dos tipos de ventosa de 19mm y 23mm.</p><p>&nbsp;</p>,"
Herramienta oscilante/rotatoria con ventosas para mantenimiento de válvulas. Para usar en combinación con un taladro. Se incluyen dos tipos de ventosa de 19mm y 23mm.
 ",TOOLING & WS,TOOLING,TOOLING ENGINE,,1536,230,80,240,80,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051598-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MDl8aW1hZ2UvanBlZ3xhR016TDJnMVlpOHhOVFF5TmpFM01qVTRNemsyTmk4eE1EVXhOVGs0TFRGZk9EQXdWM2c0TURCSXxiNTgzN2RlYTAxODU2NWU3MjkxNDQwYzgxYTgyZWU1ZGQyNDY2MjYxMDZhNjhlYTM1NmNjNjkxYTI0ZjAxYmRl,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051697,19559,5582,BUZZETTI,BUZTI LOCK TOOL FOR GEAR SPROCKET,Herramienta de bloqueo del engranaje de arranque BUZZETTI,23.49,19.41,11.65,0558201001,2,8205400000,0,1,<p>Bloqueador de polea delantera. Kymco Agility.</p><p><br><strong>Dimensiones:</strong> 107 mm.</p>,"
Bloqueador de polea delantera. Kymco Agility.
Dimensiones: 107 mm.",TOOLING & WS,TOOLING,TOOLING ENGINE,,144,136,40,180,20,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051697-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDg1MDh8aW1hZ2UvanBlZ3xhRGt3TDJnMllTOHhOVFF5TmpFNE16VTVOREF4TkM4eE1EVXhOamszTFRGZk9EQXdWM2c0TURCSXw4ZjllZjI4M2E4OGM5MWEyNWYwMzYyOTUwNTFhYjVjNWVlZDU3MDU1YTdkZTQ2MTk4NzcxNDc0MWQ4M2RkMmU4,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051577,19403,5009,BUZZETTI,BUZTI EXTRACTOR 17MM,Cabezal extractor 17mm BUZZETTI,36.49,30.16,18.10,0500901001,2,8714109090,0,1,Cabezales de recambio para REF.19410<br>-Ø 17mm.,Cabezales de recambio para REF.19410-Ø 17mm.,TOOLING & WS,TOOLING,TOOLING ENGINE,,540,172,90,150,40,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051577-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDU0NzB8aW1hZ2UvanBlZ3xhR014TDJnd015OHhOVFF5TmpFMk9ESTFPRFU1TUM4eE1EVXhOVGMzTFRGZk9EQXdWM2c0TURCSXxmNGQzNDMzMGE1ZjMyODRhNTRhMzNhMzE0OWIxYThhOGFkODQ1ZGYzM2ViOGYxOTExZTI4ODA3MTU5YjA2Mzlh,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051575,19399,5000,BUZZETTI,BUZTI EXTRACTOR 8MM,Cabezal extractor 8mm BUZZETTI,33.49,27.68,16.61,0500001001,3,8714109090,0,1,Cabezales de recambio para REF.19410<br>-Ø 8mm.,Cabezales de recambio para REF.19410-Ø 8mm.,TOOLING & WS,TOOLING,TOOLING ENGINE,,900,142,90,250,40,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051575-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDg4MzV8aW1hZ2UvanBlZ3xhRGczTDJnMk5pOHhOVFF5TmpFMk56UTNNakUxT0M4eE1EVXhOVGMxTFRGZk9EQXdWM2c0TURCSXw0OTMyMDMzOGRmOWRmNGMxYjAwYWI3N2NjYjdlNWZkNDBhNThmZjViNDg2NTI0NWI4YjllY2Q1M2YyMDExMWM0,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051980,,5.722.016/17/18,BUZZETTI,BUZTI SPARE PARTS 3 SPACERS SET,Piezas de recambio BUZZETTI,3.48,2.88,1.73,57000016,0,8205598000,0,1,,,TOOLING & WS,TOOLING,TOOLING CHASSIS,,71,13,105,48,14,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051982,891176,6.925.024,BUZZETTI,BUZTI EXTRACTOR PIN SMALL SIZE,Extractor pin tamaño pequeño para BUZZETTI 4988,10.99,9.08,5.45,0999101001,2,8205598000,0,1,Puntera de desmontaje de recambio para ref. 8944988 (modelo pequeño),Puntera de desmontaje de recambio para ref. 8944988 (modelo pequeño),TOOLING & WS,TOOLING,TOOLING CHASSIS,,24,65,60,20,20,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051982-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyNjJ8aW1hZ2UvanBlZ3xhR1E0TDJnd09TODRPVFV6T1RFM056WTNOekV3THpFd05URTVPREl0TVY4NE1EQlhlRGd3TUVnfDUzNzhhNDkxNjVkNzllYmJkYjQ4MDZiZmNiYTI0ZDliMTEyZjVhOTAwZDhmNDVhNDk4NWNkZWU3ZTQxMmNiMzU,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051983,891177,6.925.025,BUZZETTI,BUZTI EXTRACTOR PIN LARGE SIZE,Extractor pin tamaño grande para BUZZETTI 4988,10.99,9.08,5.45,0999201001,1,8205598000,0,1,Puntera de desmontaje de recambio para ref. 8944988 (modelo grande),Puntera de desmontaje de recambio para ref. 8944988 (modelo grande),TOOLING & WS,TOOLING,TOOLING CHASSIS,,259,55,147,88,20,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051983-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA5OTR8aW1hZ2UvanBlZ3xhR05pTDJnek5DODRPVEkzTmpVeU1EVXpNREl5THpFd05URTVPRE10TVY4NE1EQlhlRGd3TUVnfGNiZmZiNzQ4ODVlMDA1ZTkzN2UwNGRmNWI5MDEyYmFjZTkzZWVlZDg5Mjg1MTMxNjZiZTZiNjVhOGNhY2MwNjU,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051984,891178,9993,BUZZETTI,BUZTI SCREW FOR DRILLED PIN,Tornillo pin perforado para BUZZETTI 4988,5.52,4.56,2.74,0999301001,1,8205598000,0,1,Puntera de desmontaje de recambio para ref. 8944988 (modelo grande),Puntera de desmontaje de recambio para ref. 8944988 (modelo grande),TOOLING & WS,TOOLING,TOOLING CHASSIS,,91,59,91,50,20,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051984-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIzOTh8aW1hZ2UvanBlZ3xhRE0zTDJneFpDODRPVEF5TWpnM056VXpNalEyTHpFd05URTVPRFF0TVY4NE1EQlhlRGd3TUVnfGU4YmE4NjA5OWQwZjgyNjVmOTJkN2QxM2E0NjFkOTRlMzUyYzhjMmJkNDM4Zjg0ZmUyZmE3YWI1ZmM2YTA3ZmQ,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051963,19523,5415,BUZZETTI,BUZTI HOOK WRENCH FOR FORK CAPS,Llave regulable para fijación de anillos ø25-70 acero chrome vanadium BUZZETTI,46.49,38.42,23.05,0541501001,3,8205598000,0,1,<p>Llave regulable de acero en cromo vanadio. Para tuercas con muesca.<br><br><strong>Capacidad:</strong> Desde Ø25mm hasta Ø70mm.</p>,"
Llave regulable de acero en cromo vanadio. Para tuercas con muesca.Capacidad: Desde Ø25mm hasta Ø70mm.",TOOLING & WS,TOOLING,TOOLING CHASSIS,,207,242,249,52,16,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1051963-1.png?context=bWFzdGVyfHJvb3R8OTE2NTN8aW1hZ2UvcG5nfGFHRXdMMmc1T0M4Mk5EQTBPREE0T0Rrd056Z3dOaTg0TURCWGVEZ3dNRWhmTVRBMU1UazJNeTB4TG5CdVp3fDI4ZjMwZTkyZTk2Yzk1MGJhOTE0MDgxMTI1MTA2MzJhMjk1MjMxNTRiZTI5MDM4ZDMxZTY1Y2I1NzljMTZkOWU,https://api.mybihr.com/medias/800Wx800H-1051963-2.png?context=bWFzdGVyfHJvb3R8NTM2OTl8aW1hZ2UvcG5nfGFEYzJMMmcwT1M4Mk5EQTBPREE0T1RFMk9UazFNQzg0TURCWGVEZ3dNRWhmTVRBMU1UazJNeTB5TG5CdVp3fGEzZjE3MDU0NGRjMTg2Mjg0NTg0NmIwMDMzMTBmNjhjZDY2MTA4NDI5MzgxY2JiMTU2YzQ4MDZjMmJjYzA4ZTU,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051946,19394,4990,BUZZETTI,BUZTI CHAIN PRESS FOR SECONDARY CHAIN,Mini herramienta de montaje de cadenas BUZZETTI,10.49,8.67,5.20,0499001001,0,8205598000,0,1,<p>Mini herramienta para reensamblar la cadena.</p><p> </p><p><br> </p>,"
Mini herramienta para reensamblar la cadena.
 
 ",TOOLING & WS,TOOLING,TOOLING CHASSIS,,84,154,65,48,27,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051946-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzMzOTR8aW1hZ2UvanBlZ3xhRGRtTDJnd1l5ODRPRFkzT1RRNU9ETTRNelkyTHpFd05URTVORFl0TVY4NE1EQlhlRGd3TUVnfDgwZmE0MWYwYWQ3OGRhY2ZkMDM0ZDk0MjExOTE5NjI5OTE0YTQ2ZTUwOWFmZGE0MDY2Y2RlNjVmMDFjNzRiYjQ,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051948,19398,4998,BUZZETTI,BUZTI BRUSH FOR TRANSMISSION CHAIN,Cepillo para limpiar cadenas con cepillos ajustables BUZZETTI,16.99,14.04,8.42,0499801001,34,8205598000,0,1,Limpiador de cadena con cepillos ajustables.<br>,Limpiador de cadena con cepillos ajustables.,TOOLING & WS,TOOLING,TOOLING CHASSIS,,967,80,307,90,35,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051948-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk0NDJ8aW1hZ2UvanBlZ3xhR1kyTDJoak15ODRPRGMwTkRnd09USTJOelV3THpFd05URTVORGd0TVY4NE1EQlhlRGd3TUVnfDYzOTE2MWI2ZmU1ZjZlMTk2MGJjNDBhNDY1MTZmOGNhY2MzZGNlMjEzMDdmZGUyNGQ5ZmY3Yzc2MDBlZjM1M2I,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051949,19419,5048,BUZZETTI,BUZTI PLIERS ANGLED CIRCLIPS,Alicates para anillos interiores 90º BUZZETTI,27.99,23.13,13.88,0504801001,3,8205598000,0,1,<p>Pinzas para Circlip o Anillo Seeger. Puntas a 90º para acceder a zonas profundas.</p>,"
Pinzas para Circlip o Anillo Seeger. Puntas a 90º para acceder a zonas profundas.",TOOLING & WS,TOOLING,TOOLING CHASSIS,,2000,185,100,250,80,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051949-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzMyNzl8aW1hZ2UvanBlZ3xhRGMyTDJnNVpTODRPVEkzTmpVeE1EWTVPVGd5THpFd05URTVORGt0TVY4NE1EQlhlRGd3TUVnfDBiY2Y3ZDJhNjI3NWNmNmRiMmZhNThhOTRlOGJiOGQxOTU1Zjk4ZTAxOTFjNzE3YjhmY2I1ZGFhNTUwOTE0NDA,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051950,8945051,5051,BUZZETTI,BUZTI EXTRACTOR STEERING TUBE,Extractor de cazoleta tubo de dirección ø 26 a 35 mm BUZZETTI,31.99,26.44,15.86,0505101001,12,8205598000,0,1,Herramienta con extremo extractor de cazoletas del tubo de dirección.,Herramienta con extremo extractor de cazoletas del tubo de dirección.,TOOLING & WS,TOOLING,TOOLING CHASSIS,,609,315,302,48,42,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051950-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE1OTZ8aW1hZ2UvanBlZ3xhR0UxTDJnNU55ODRPVEkzTmpVeE1qWTJOVGt3THpFd05URTVOVEF0TVY4NE1EQlhlRGd3TUVnfDhkNmQ5MzJlZmYyNWJmM2IzZmY0NDU3MTUxY2I2NjYwYzQyNDczYzlmZmI5ZjJiN2RhMDQzMGMwNmIyYTg2OGM,https://api.mybihr.com/medias/1051950-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4OTV8aW1hZ2UvanBlZ3xhR1ExTDJnNU1DODRPVEkzTmpVeE5EWXpNVGs0THpFd05URTVOVEF0TWw4NE1EQlhlRGd3TUVnfDI0NGI5OTg3MWNkZTg1MWM5MWY5MmJjNjY2OWVjMzA3NWE3OTNmZWVjZDBjMWI4Njc0NTU0YjdlMmQ3NmRlNzA,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051952,8945054,5054,BUZZETTI,BUZTI SET OF FORK BEARING TOOL,Herramienta de montaje de rodamientos cónicos en la clumna dirección con 3 adaptadores BUZZETTI,87.50,72.31,43.39,0505401001,2,8205598000,0,1,"<p><strong>Herramienta de montaje de rodamientos cónicos para la columna de dirección:</strong></p>
<ul>
	<li>Compatible con cualquier tipo de rodamientos.</li>
	<li>Incluye tres adaptadores.</li>
	<li>Compatible con rodamientos de diámetro interior: <strong>25, 26, 28, 29 y 30 mm</strong>.</li>
</ul>
","
Herramienta de montaje de rodamientos cónicos para la columna de dirección:

	Compatible con cualquier tipo de rodamientos.
	Incluye tres adaptadores.
	Compatible con rodamientos de diámetro interior: 25, 26, 28, 29 y 30 mm.

",TOOLING & WS,TOOLING,TOOLING CHASSIS,,3131,1018,424,142,52,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051952-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYwMzl8aW1hZ2UvanBlZ3xhR00wTDJneVlTODRPVEF5TWpnM016WXdNRE13THpFd05URTVOVEl0TVY4NE1EQlhlRGd3TUVnfGZiNjgyNTIwNTMyZjg5MTZlYTUzOTYxMjE3N2Y2ZDY1MGJhOWM5NmE2NDcxODE4NGU5MDNmOGZjZmY5M2FjNWI,https://api.mybihr.com/medias/1051952-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTUxODF8aW1hZ2UvanBlZ3xhREEzTDJneU5DODRPVEF5TWpnM05UVTJOak00THpFd05URTVOVEl0TWw4NE1EQlhlRGd3TUVnfDNjY2M0MGI2ZTI1MGMyNDFmNTRkYmY3OGE3MjIwMTQyYmFkOTI1OTA2ZDQyODgwMzQxMTVlNmIyYTRhZGRmNWI,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051959,19461,5151,BUZZETTI,BUZTI SET OF BUSHING&BEARING DRIVERS,Kit guia para instalacion de rodamientos incluye 6 guias de aluminio BUZZETTI,64.49,53.30,31.98,0515103001,3,8205598000,0,1,"Set de instalación de rodamientos y retenes. Guía los rodamientos y retenes para<br>ensamblarlos correctamente en su lugar adecuado perfectamente alineados.<br><strong><br>Contiene:</strong> 6 guías de aluminio de medidas distintas, desde Ø40mm hasta Ø65mm.","Set de instalación de rodamientos y retenes. Guía los rodamientos y retenes paraensamblarlos correctamente en su lugar adecuado perfectamente alineados.Contiene: 6 guías de aluminio de medidas distintas, desde Ø40mm hasta Ø65mm.",TOOLING & WS,TOOLING,TOOLING CHASSIS,,1635,930,202,114,71,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051959-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk5MTF8aW1hZ2UvanBlZ3xhRFkwTDJoaU1DODRPVFEyTURjek1UUXhNamM0THpFd05URTVOVGt0TVY4NE1EQlhlRGd3TUVnfDY0OTQ2NzZlMjQ1OTNmM2FkZTdiNjI2NzM5Y2FkODVmYWM0OWIyYzI2MTNiM2U3ODZkZjdiNTU4NjY4MWZmODI,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051939,29387,1082,BUZZETTI,BUZTI PRESS FOR SPRING,Prensa muelle amortiguador 4 adaptadores BUZZETTI,223.49,184.70,110.82,0108201001,3,8205598000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Manual press for shock absorber springs equipped with 4 adapters Ø60-66-72-75mm.</p><p> </p><p>Simple and efficient solution compatible with most shock absorbers.</p></body> </html>","       Manual press for shock absorber springs equipped with 4 adapters Ø60-66-72-75mm. Simple and efficient solution compatible with most shock absorbers. ",TOOLING & WS,TOOLING,TOOLING CHASSIS,,7133,1963,288,172,144,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1051939-1.jpg?context=bWFzdGVyfHJvb3R8Mjk0OTJ8aW1hZ2UvanBlZ3xhR0ptTDJneU1DODBORGd6TWpNNU16STVOemsxTUM4NE1EQlhlRGd3TUVoZk1UQTFNVGt6T1MweExtcHdad3xiYWQ0NDIyOThkNTRiMDVjYTllZmE3NGU3ZGU2OWNhZDg5YTQ4ODkxNGU4YjQxYTA1NmI2N2FhYjc1MzkzMzI3,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051940,19339,1090,BUZZETTI,BUZTI PRESS FOR SPRING,Kit de compresión de muelle de amortiguación scooter BUZZETTI,79.99,66.11,39.67,0109001001,4,8205598000,0,1,<p>Kit de compresión de muelles de amortiguación. Específico para scooter y minimotos.</p><p> </p><p> </p><p><br> </p>,"
Kit de compresión de muelles de amortiguación. Específico para scooter y minimotos.
 
 
 ",TOOLING & WS,TOOLING,TOOLING CHASSIS,,636,939,194,78,42,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051940-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUyOTY0fGltYWdlL2pwZWd8YUdWbEwyZzFPQzg0T1RVek9URTJPVGd4TWpjNEx6RXdOVEU1TkRBdE1WODRNREJYZURnd01FZ3w4NDMzNzZmMzEwZjJlMjUzNDQxZDY1NzVmMTVlOWRlZmUxMTQ2OGFhNGVjNTgzNGMxZGY0NDlkMjkxNGU3OGU4,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051951,8945053,5053,BUZZETTI,BUZTI EXTRACTOR STEERING TUBE,Extractor de cazoleta tubo de dirección ø 35 a 55 mm BUZZETTI,31.99,26.44,15.86,0505301001,0,8205598000,0,1,Herramienta con extremo extractor de cazoletas del tubo de dirección.,Herramienta con extremo extractor de cazoletas del tubo de dirección.,TOOLING & WS,TOOLING,TOOLING CHASSIS,,578,317,306,45,42,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051951-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE1OTZ8aW1hZ2UvanBlZ3xhR1ZpTDJnME5TODRPVE0xTVRrMk1qSTVOall5THpFd05URTVOVEV0TVY4NE1EQlhlRGd3TUVnfGQxMmE3ZjVlNzgyMTQ3ZTkyYzk4MGI4MmMzYTBkYzFkNWJkOTZlNGMzZDdlNDVkNTg2N2U4NTc4ZjA0YTZjNzg,https://api.mybihr.com/medias/1051951-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4OTV8aW1hZ2UvanBlZ3xhR0ppTDJnMFl5ODRPVE0xTVRrMk5ESTJNamN3THpFd05URTVOVEV0TWw4NE1EQlhlRGd3TUVnfDA2MmU4Yzk2OTliMTRhODQyNmFlZDc3ZjMxNDAwN2Y2NzM1YmIxYWVhYzQwNjMzZDU1ZTI3Mzc4YjRjMjZlMGE,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051964,19524,5419,BUZZETTI,BUZTI WHEEL WRENCH UNIVERSAL FOR SCOOTER,Llave universal de tuercas de dirección de scooters BUZZETTI,30.99,25.61,15.37,0541901001,1,8205598000,0,1,Llave universal para tuercas de dirección de scooters Piaggio y Gilera.,Llave universal para tuercas de dirección de scooters Piaggio y Gilera.,TOOLING & WS,TOOLING,TOOLING CHASSIS,,633,230,251,84,30,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051964-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3ODV8aW1hZ2UvanBlZ3xhR1EyTDJoaE1pODRPVFEyTURjek5UTTBORGswTHpFd05URTVOalF0TVY4NE1EQlhlRGd3TUVnfDk0MjUxNjVlMWU5NzExYWQ0ODQwMzE5YTM2ZTVmMjg1MTZiMTBlNTM5ZTkzNzgxNTVjNjdkMWQ5YWY5ODdlNzE,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
