PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Especificaciones,Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Tipo,Tipo de corona,Tipo de piñón,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1075032003,R347ZBK,JTR3.47ZBK,JT SPROCKETS,"JTSPR RR SPROC 525 ZINC ST 3, 47",Corona JT 3 de zinc negro con 47 dientes,38.49,31.81,17.50,824225314847,22,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,47 dientes,,413,823,243,243,7,Negro,Acero,,47,,525 & 525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1075032003-1.jpg?context=bWFzdGVyfHJvb3R8NzEzMTB8aW1hZ2UvanBlZ3xhRFJpTDJnM055OHpNekV6TWpnd05qRXhNVEkyTWk4NE1EQlhlRGd3TUVoZk1UQTNOVEF6TWpBd015MHhMbXB3Wnd8NzEyNTg5ZDQ1ZTkxOTJkZTAyMjgwMGZhNGQzMmY5YjlmNDVhYjlmZTIyY2ZkZTcyYWI5NGVkMTMxODFhNTJiMA,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075032002,R342ZBK,JTR3.42ZBK,JT SPROCKETS,"JTSPR RR SPROC 525 ZINC ST 3, 42",Corona JT 3 de zinc negro con 42 dientes,37.50,30.99,17.04,824225314830,33,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,3329,572,242,362,38,Negro,Acero,,42,,525 & 525,,,,Reforzado,,https://api.mybihr.com/medias/1075032002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzEzMTB8aW1hZ2UvanBlZ3xhREU0TDJoa01TOHhOVFF4TnpBNE9ERTRNREkxTkM4eE1EYzFNRE15TURBeUxURmZPREF3VjNnNE1EQkl8YTgyODBhNjA4NjY0ZmQ0Y2EyNGEzMTgzOTcyZjA0ZWMxNTM3MzM4YWU2OGI5N2YzYWRjNjNhYjdhMjNjYjVlOA,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075032001,R341ZBK,JTR3.41ZBK,JT SPROCKETS,"JTSPR RR SPROC 525 ZINC ST 3, 41",Corona JT 3 de zinc negro con 41 dientes,37.50,30.99,17.04,824225314823,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,41 dientes,,473,506,242,279,7,Negro,Acero,,41,,525 & 525,,,,Reforzado,,https://api.mybihr.com/medias/1075032001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzEzMTB8aW1hZ2UvanBlZ3xhRGxpTDJoa09TOHhOVFF4TnpBNE56YzROekF6T0M4eE1EYzFNRE15TURBeExURmZPREF3VjNnNE1EQkl8MDdiNTFmNWYzOTFmODUyZWNhNjQ4ZjM3YjAxYWE5ZWJlY2NkZDIzNzQ1YTEzM2UwMWIzMjJkODQ1YmY1ZTg2ZQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075046001,R46348,JTR463.48,JT SPROCKETS,"JTSPR RR SPROC 428 STEEL ST 463, 48",Corona JT SPROCKETS acero estándar 463 - Paso 428,28.00,23.14,12.73,824225304480,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,511,781,213,200,12,Negro,Acero,,48,,428,,,,Estándar,,https://api.mybihr.com/medias/1075046001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc1MDl8aW1hZ2UvanBlZ3xhR0ZpTDJneFpDODRPVFk0TVRRM05UTXpPRFUwTHpFd056VXdORFl3TURFdE1WODRNREJYZURnd01FZ3xiYmI3OTI4YmM0YmEwYzQyYzVkMzczNDVmMTA2OTBmYzMyYWYyMmY2NDI4ZTlhNjFjZGY4MjdjMTQxZGYyYTdk,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075046002,R46350,JTR463.50,JT SPROCKETS,"JTSPR RR SPROC 428 STEEL ST 463, 50",Corona JT SPROCKETS acero estándar 463 - Paso 428,28.99,23.96,13.18,824225304497,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,50 dientes,,379,778,258,210,7,Negro,Acero,,50,,428,,,,Estándar,,https://api.mybihr.com/medias/1075046002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc1MDl8aW1hZ2UvanBlZ3xhR1ptTDJnME5TODRPVEF6TWprMU16WTVNalEyTHpFd056VXdORFl3TURJdE1WODRNREJYZURnd01FZ3xmNmQxZmEwN2Y3MWJiZjIyMzJiMTBhZWYzYmFjM2YwZmY4NThiODY1NjM4ODAwMjM1MTk3NmUyMzVjNjJkZmY4,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075048002,R46846,JTR468.46,JT SPROCKETS,"JTSPR RR SPROC 428 STEEL ST 468, 46",Corona JT SPROCKETS acero estándar 468 - Paso 428,22.49,18.59,10.22,824225304572,5,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,46 dientes,,1604,430,270,270,22,Negro,Acero,,46,,428,,,,Estándar,,https://api.mybihr.com/medias/1075048002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjYwMjV8aW1hZ2UvanBlZ3xhR1ZoTDJneFpDODRPVFkzT1RNeE1EQXlPVEV3THpFd056VXdORGd3TURJdE1WODRNREJYZURnd01FZ3w1MzNlOWI0NDU2Njk3ODIxZjFiYjZmNjhmOGQzOWE5ZDgzNmE1MjE1MmU5MzcyMmRhMmExYzc1ZGVhY2Y5ZTJk,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075048001,R46836,JTR468.36,JT SPROCKETS,"JTSPR RR SPROC 428 STEEL ST 468, 36",Corona JT 468 de acero con 36 dientes,16.41,13.56,7.46,824225304565,6,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,36 dientes,,88,108,110,80,10,Acero,Acero,,36,,428,,,,Estándar,,https://api.mybihr.com/medias/1075048001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzAyOTd8aW1hZ2UvanBlZ3xhRFZsTDJnM05TOHhOVFF4TnpBNU9UVXhOems0TWk4eE1EYzFNRFE0TURBeExURmZPREF3VjNnNE1EQkl8NDRjYTFhMjRjNmI0NzA5N2U2NmQzNmQ4YzllMzJiNWRmZWVhOGQzYmZlMjViMWE1ZjAyZTVhNzI2MTAwODUxMA,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075064003,R48642,JTR486.42,JT SPROCKETS,"JTSPR RR SPROC 520 STEEL ST 486, 42",Corona JT SPROCKETS acero estándar 486 - Paso 520,32.49,26.85,14.77,824225305067,6,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,729,780,270,270,10,Negro,Acero,,42,,520,,,,Estándar,,https://api.mybihr.com/medias/1075064003-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0ODl8aW1hZ2UvanBlZ3xhR1UxTDJnMk5pODRPVEk0TXpjMk56Z3lPRGM0THpFd056VXdOalF3TURNdE1WODRNREJYZURnd01FZ3xhNGVkYjZiZDc2YzI5MThhNWVhMzA5MDQ4ZDU5OWY2YmNiYzhhYjkxODllNmU1ZGYwMDZlNGU2M2E3MjIwMThm,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075064004,R48643,JTR486.43,JT SPROCKETS,"JTSPR RR SPROC 520 STEEL ST 486, 43",Corona JT SPROCKETS acero estándar 486 - Paso 520,34.50,28.51,15.68,824225311624,4,8714930090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,516,734,240,215,10,Negro,Acero,,43,,520,,,,Estándar,,https://api.mybihr.com/medias/1075064004-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0ODl8aW1hZ2UvanBlZ3xhRGczTDJnNVpDODRPRGMxTlRVeU16YzBPREUwTHpFd056VXdOalF3TURRdE1WODRNREJYZURnd01FZ3w3MDI0ZWNlNDNiNDM4MDk4YmIyOTNhOWJkODFmZGM0YjI1NjlhYmUyZjk3OGYzZWMyYTFjNzBjYWU0N2Y4YmYz,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075064007,R48647,JTR486.47,JT SPROCKETS,"JTSPR RR SPROC 520 STEEL ST 486, 47",Corona JT SPROCKETS acero estándar 486 - Paso 520,36.99,30.57,16.81,824225305098,6,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,47 dientes,,372,877,257,241,6,Negro,Acero,,47,,520,,,,Estándar,,https://api.mybihr.com/medias/1075064007-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0ODl8aW1hZ2UvanBlZ3xhR0prTDJoa1lpODRPVEkxTmpRMk16VTJOVEV3THpFd056VXdOalF3TURjdE1WODRNREJYZURnd01FZ3wxZDJjNDkyODA2YWJiYzEwZTk1YzExOTA0MDZjOGZiYWIwNTVjMjU2YmQ0MGU5YTQ2MTIwZWU4NTIxOTEyNWY0,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075064002,R48641,JTR486.41,JT SPROCKETS,"JTSPR RR SPROC 520 STEEL ST 486, 41",Corona JT SPROCKETS acero estándar 486 - Paso 520,31.99,26.44,14.54,824225305050,12,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,41 dientes,,277,718,215,215,6,Negro,Acero,,41,,520,,,,Estándar,,https://api.mybihr.com/medias/1075064002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0ODl8aW1hZ2UvanBlZ3xhR0UyTDJobFpTODRPVEV4T0RnNU9Ea3hNelU0THpFd056VXdOalF3TURJdE1WODRNREJYZURnd01FZ3w3ZmU3NTIxMzIxMmI0NWM1YTJjYzhiMzg1ZjRlZDUwMjE4NmQ0YjE0NGRmODkwNTU0ZDBiOWRkZDZjMDFkNTkz,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075064001,R48638,JTR486.38,JT SPROCKETS,"JTSPR RR SPROC 520 STEEL ST 486, 38",Corona JT SPROCKETS acero estándar 486 - Paso 520,30.99,25.61,14.09,824225305029,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,38 dientes,,1604,660,270,270,22,Negro,Acero,,38,,520,,,,Estándar,,https://api.mybihr.com/medias/1075064001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0ODl8aW1hZ2UvanBlZ3xhRGc1TDJnME15ODRPVE0xTlRjM05URTRNVEV3THpFd056VXdOalF3TURFdE1WODRNREJYZURnd01FZ3w5YThjZjgwNDUwNWEwYzdmMzM2ODBmYmZiY2ZmNzc0ZTU3ZjQzMmJmNDZlNjdlYzRhNTU0ZThhNjAwM2ZmNTE3,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075064006,R48645,JTR486.45,JT SPROCKETS,"JTSPR RR SPROC 520 STEEL ST 486, 45",Corona JT SPROCKETS acero estándar 486 - Paso 520,35.49,29.33,16.13,824225305081,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,45 dientes,,276,1050,235,235,5,Negro,Acero,,45,,520,,,,Estándar,,https://api.mybihr.com/medias/1075064006-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0ODl8aW1hZ2UvanBlZ3xhRFZqTDJnd1ppODRPVFk0TVRRM09Ua3lOakEyTHpFd056VXdOalF3TURZdE1WODRNREJYZURnd01FZ3xmYmJkNDY2ZWNlYmIyNjM1MDVlZjJjM2Q0MDc1MWMwOTJkODQ3YjlmMjFjZmNmZTM5NWQ3ZDJmZGUzZTM0YTg2,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075068002,R49839,JTR498.39,JT SPROCKETS,"JTSPR RR SPROC 525 STEEL ST 498, 39",Corona JT SPROCKETS acero estándar 498 - Paso 525,33.49,27.68,15.22,824225305265,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,39 dientes,,170,580,206,206,4,Negro,Acero,,39,,525,,,,Estándar,,https://api.mybihr.com/medias/1075068002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTN8aW1hZ2UvanBlZ3xhR05sTDJnNVlTODRPVEF6TWprM056STROVFF5THpFd056VXdOamd3TURJdE1WODRNREJYZURnd01FZ3xlMGNkZjFlZWRlOWZiYjAzNTc5MTlmZWRiOWNjNjY4ZTI5ZGNlYzYxMGIyN2RhNTY2ZTgyYmNiNTdhODZkZmRm,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075068006,R49846,JTR498.46,JT SPROCKETS,"JTSPR RR SPROC 525 STEEL ST 498, 46",Corona JT SPROCKETS acero estándar 498 - Paso 525,37.99,31.40,17.27,824225305302,9,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,46 dientes,,1604,1105,270,270,22,Negro,Acero,,46,,525,,,,Estándar,,https://api.mybihr.com/medias/1075068006-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTN8aW1hZ2UvanBlZ3xhR1ExTDJneVpTODRPVFF3TWpnMU1UazRNelkyTHpFd056VXdOamd3TURZdE1WODRNREJYZURnd01FZ3w4YzkzOWExMmFkMDNkOWUxMjY4ZmFhNjNmOGQ4ZDgzMGJkZWI5MjU1YWI2ODY3YjgwZTEzNzM5NjQzYmM4Mjc2,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
