PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Tipo,Tipo de corona,Tipo de piñón,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1077610002,,2201 16 18NC,PBR,"PBR FR SPROC 525 STEEL ST 2201, 16",Piñón PBR acero estándar 2201 - Paso 525,27.66,22.86,13.72,,24,8714109090,0,1,"<p></p>
<p><strong>Experiencia en competici&oacute;n</strong></p>
<p>Aprovechando su larga experiencia en competici&oacute;n con grandes equipos, PBR ofrece una gama de pi&ntilde;ones y coronas de alta calidad.</p>
<ul>
<li>Acero aleado 18NCD5 de muy alta calidad</li>
<li>Gran resistencia a la corrosi&oacute;n y a la abrasi&oacute;n</li>
<li>Fricci&oacute;n reducida</li>
<li>Proceso de fabricaci&oacute;n muy estricto</li>
</ul>","


Experiencia en competición

Aprovechando su larga experiencia en competición con grandes equipos, PBR ofrece una gama de piñones y coronas de alta calidad.

Acero aleado 18NCD5 de muy alta calidad
Gran resistencia a la corrosión y a la abrasión
Fricción reducida
Proceso de fabricación muy estricto
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,16 dientes,,127,283,84,84,18,,Acero,,16,525,,,,,Estándar,https://api.mybihr.com/medias/800Wx800H-1077610002-1.gif?context=bWFzdGVyfHJvb3R8NzQ1Mzl8aW1hZ2UvZ2lmfGFEZGxMMmc0Wmk4Mk16RTBNREF4T0RJMU56azFNQzg0TURCWGVEZ3dNRWhmTVRBM056WXhNREF3TWkweExtZHBaZ3w0NzIzMDk5M2ZjYjNiM2RkYWMwYjNkN2Q0OGMxYmU4ZTM3Y2FkMWNjOGRmOTllMTBlMTBmYzUxODdhYTZkMWM1,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077554001,4080001018,2090G 18 18NC,PBR,"PBR FR SPROC 530 STEEL NFR 2090, 18",Piñón PBR acero con goma anti-ruido 2090 - 530,24.03,19.86,11.92,2090G.18.18.NC,7,8714109090,0,1,"<p>PBR ha puesto a punto una línea completamente nueva de piñones de acero RSS (Rubber Sprocket System):</p><p> </p><ul><li>Niveles sumamente altos de solidez</li><li>Suavidad</li><li>Un silencio absoluto gracias a la inyección de goma en los orificios del piñón. Gracias a esta solución, la goma resiste durante mucho tiempo y evita así problemas de despegado.</li><li>Fiabilidad en uso intensivo, incluso después de muchos kilómetros</li><li>Disponible para cualquier vehículo deportivo de carretera y off-road de cilindrada grande.</li></ul>","
PBR ha puesto a punto una línea completamente nueva de piñones de acero RSS (Rubber Sprocket System):
 Niveles sumamente altos de solidezSuavidadUn silencio absoluto gracias a la inyección de goma en los orificios del piñón. Gracias a esta solución, la goma resiste durante mucho tiempo y evita así problemas de despegado.Fiabilidad en uso intensivo, incluso después de muchos kilómetrosDisponible para cualquier vehículo deportivo de carretera y off-road de cilindrada grande.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,18 dientes,,231,394,102,103,22,,Acero,,18,530,,,,,Con goma,https://api.mybihr.com/medias/800Wx800H-1077554001-1.jpg?context=bWFzdGVyfHJvb3R8NTU3Mjd8aW1hZ2UvanBlZ3xhREEwTDJneE1pOHhNREExTmpVeE5EY3lOVFE0TVRRdk9EQXdWM2c0TURCSVh6RXdOemMxTlRRd01ERXRNUzVxY0djfGFkMTNiMzBmYzU2ODQwODExMDI1Y2UyNTI5ZmVjN2I0Y2MwMDU4NWZiOTFiNjFkZDljMThlYjkzNzJlZDcxMGM,https://api.mybihr.com/medias/800Wx800H-1077554001-2.jpg?context=bWFzdGVyfHJvb3R8MjEyNTk5fGltYWdlL2pwZWd8YURneEwyZzJNQzh4TURBMU5qVXhOVEV3T0RnMk56QXZPREF3VjNnNE1EQklYekV3TnpjMU5UUXdNREV0TWk1cWNHY3w0ZmQyODMxZjNlMDdmOTE3ZjkzZTkzZDMzODUzOWE0M2Q2ZWJlYjJlOGJjYmE4NzM2MTY1NTc1ZTdmMDExNWUz,https://api.mybihr.com/medias/800Wx800H-1077554001-3.jpg?context=bWFzdGVyfHJvb3R8NTU3Mjd8aW1hZ2UvanBlZ3xhR1ExTDJneE9DOHhNREExTmpVeE5EYzBOVEUwTWpJdk9EQXdWM2c0TURCSVh6RXdOemMxTlRRd01ERXRNeTVxY0djfGE0NWU2OGY2M2QwNjMwZjhhMGRiYzdjMjNkYmY1MTFkNjA1MGQ2ZGQ2ZTZkMDVmNGY4YTY0ODgyN2RhNmE2ZmI,https://api.mybihr.com/medias/800Wx800H-1077554001-4.jpg?context=bWFzdGVyfHJvb3R8MzQxMjI2fGltYWdlL2pwZWd8YURVM0wyZzNaaTgyTkRFM05qWXdPREkwTnpnek9DODRNREJYZURnd01FaGZNVEEzTnpVMU5EQXdNUzAwTG1wd1p3fDU5YTRiNmIyN2NiYWY1OTA4MGZhZjRkM2I5M2EwMTc1NTllYTdkZGRjNmI4ZDlhNWQ2NjQ4NDk3NWRmNTU5N2Q,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077554002,,2090G 17 18NC,PBR,"PBR FR SPROC 530 STEEL NFR 2090, 17",Piñón PBR acero con goma anti-ruido 2090 - 530,24.03,19.86,11.92,8058302213873,4,8714109090,0,1,"<p>PBR ha puesto a punto una línea completamente nueva de piñones de acero RSS (Rubber Sprocket System):</p><p> </p><ul><li>Niveles sumamente altos de solidez</li><li>Suavidad</li><li>Un silencio absoluto gracias a la inyección de goma en los orificios del piñón. Gracias a esta solución, la goma resiste durante mucho tiempo y evita así problemas de despegado.</li><li>Fiabilidad en uso intensivo, incluso después de muchos kilómetros</li><li>Disponible para cualquier vehículo deportivo de carretera y off-road de cilindrada grande.</li></ul>","
PBR ha puesto a punto una línea completamente nueva de piñones de acero RSS (Rubber Sprocket System):
 Niveles sumamente altos de solidezSuavidadUn silencio absoluto gracias a la inyección de goma en los orificios del piñón. Gracias a esta solución, la goma resiste durante mucho tiempo y evita así problemas de despegado.Fiabilidad en uso intensivo, incluso después de muchos kilómetrosDisponible para cualquier vehículo deportivo de carretera y off-road de cilindrada grande.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,17 dientes,,211,341,95,89,25,,Acero,,17,530,,,,,Con goma,https://api.mybihr.com/medias/800Wx800H-1077554001-1.jpg?context=bWFzdGVyfHJvb3R8NTU3Mjd8aW1hZ2UvanBlZ3xhREEwTDJneE1pOHhNREExTmpVeE5EY3lOVFE0TVRRdk9EQXdWM2c0TURCSVh6RXdOemMxTlRRd01ERXRNUzVxY0djfGFkMTNiMzBmYzU2ODQwODExMDI1Y2UyNTI5ZmVjN2I0Y2MwMDU4NWZiOTFiNjFkZDljMThlYjkzNzJlZDcxMGM,https://api.mybihr.com/medias/800Wx800H-1077554001-2.jpg?context=bWFzdGVyfHJvb3R8MjEyNTk5fGltYWdlL2pwZWd8YURneEwyZzJNQzh4TURBMU5qVXhOVEV3T0RnMk56QXZPREF3VjNnNE1EQklYekV3TnpjMU5UUXdNREV0TWk1cWNHY3w0ZmQyODMxZjNlMDdmOTE3ZjkzZTkzZDMzODUzOWE0M2Q2ZWJlYjJlOGJjYmE4NzM2MTY1NTc1ZTdmMDExNWUz,https://api.mybihr.com/medias/800Wx800H-1077554001-3.jpg?context=bWFzdGVyfHJvb3R8NTU3Mjd8aW1hZ2UvanBlZ3xhR1ExTDJneE9DOHhNREExTmpVeE5EYzBOVEUwTWpJdk9EQXdWM2c0TURCSVh6RXdOemMxTlRRd01ERXRNeTVxY0djfGE0NWU2OGY2M2QwNjMwZjhhMGRiYzdjMjNkYmY1MTFkNjA1MGQ2ZGQ2ZTZkMDVmNGY4YTY0ODgyN2RhNmE2ZmI,https://api.mybihr.com/medias/800Wx800H-1077554001-4.jpg?context=bWFzdGVyfHJvb3R8MzQxMjI2fGltYWdlL2pwZWd8YURVM0wyZzNaaTgyTkRFM05qWXdPREkwTnpnek9DODRNREJYZURnd01FaGZNVEEzTnpVMU5EQXdNUzAwTG1wd1p3fDU5YTRiNmIyN2NiYWY1OTA4MGZhZjRkM2I5M2EwMTc1NTllYTdkZGRjNmI4ZDlhNWQ2NjQ4NDk3NWRmNTU5N2Q,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077557001,4080001416,2091G 16 18NC,PBR,"PBR FR SPROC 525 STEEL NFR 2091, 16",Piñón PBR acero con goma anti-ruido 2091 - 525,26.72,22.08,13.25,2091G.16.18.NC,37,8714109090,0,1,"<p>PBR ha puesto a punto una l&iacute;nea completamente nueva de pi&ntilde;ones de acero RSS (Rubber Sprocket System):</p><p>&nbsp;</p><ul><li>Niveles sumamente altos de solidez</li><li>Suavidad</li><li>Un silencio absoluto gracias a la inyecci&oacute;n de goma en los orificios del pi&ntilde;&oacute;n. Gracias a esta soluci&oacute;n, la goma resiste durante mucho tiempo y evita as&iacute; problemas de despegado.</li><li>Fiabilidad en uso intensivo, incluso despu&eacute;s de muchos kil&oacute;metros</li><li>Disponible para cualquier veh&iacute;culo deportivo de carretera y off-road de cilindrada grande.</li></ul>","
PBR ha puesto a punto una línea completamente nueva de piñones de acero RSS (Rubber Sprocket System):
 Niveles sumamente altos de solidezSuavidadUn silencio absoluto gracias a la inyección de goma en los orificios del piñón. Gracias a esta solución, la goma resiste durante mucho tiempo y evita así problemas de despegado.Fiabilidad en uso intensivo, incluso después de muchos kilómetrosDisponible para cualquier vehículo deportivo de carretera y off-road de cilindrada grande.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,16 dientes,,114,266,87,87,15,,Acero,,16,525,,,,,Con goma,https://api.mybihr.com/medias/800Wx800H-1077557001-1.jpg?context=bWFzdGVyfHJvb3R8NjY4NDN8aW1hZ2UvanBlZ3xhRGt5TDJneFppOHhNREExTmpVeE5EYzJORGd3TXpBdk9EQXdWM2c0TURCSVh6RXdOemMxTlRjd01ERXRNUzVxY0djfGFjNGQ5MmE3YmQyMDFjOWJiZTMyOTZmOTMzMThjMzkzMjhhNjE3YTQwZTcwMTA2NjE3MmQzMWQyNDA5ZmM3NzA,https://api.mybihr.com/medias/800Wx800H-1077557001-2.jpg?context=bWFzdGVyfHJvb3R8MjEyNTk5fGltYWdlL2pwZWd8YURVeEwyZzJOeTh4TURBMU5qVXhOVEV5T0RVeU56Z3ZPREF3VjNnNE1EQklYekV3TnpjMU5UY3dNREV0TWk1cWNHY3wxYzY0NWZhOWNlNGIwOWNjYjg3NWMxNjMyODY5MmQwMGZlYzZlNWUyZTNmYjA5OTc1ZDZjY2I5ZDQyMjliNzlm,https://api.mybihr.com/medias/1077557001-3-800Wx800H?context=bWFzdGVyfHJvb3R8NzAzMzl8aW1hZ2UvanBlZ3xhREU1TDJnM05pODRPVGMyT0RRd05qZzNOalEyTHpFd056YzFOVGN3TURFdE0xODRNREJYZURnd01FZ3xiYTA0OGUxMGIyZjkyNTFkOTNjNmI0MmEyZDVmNTdmNTJiY2VhNzA5NDdjODUwYmVlNzg3MzM0YzVmZGI3YWI2,https://api.mybihr.com/medias/800Wx800H-1077557001-4.jpg?context=bWFzdGVyfHJvb3R8MzQxMjI2fGltYWdlL2pwZWd8YUdWbUwyZ3daUzgyTkRFM05qWXdPVFF5TnpRNE5pODRNREJYZURnd01FaGZNVEEzTnpVMU56QXdNUzAwTG1wd1p3fDRmNzBkMmRkYWI2ODBmYTY1YjZiZGY0NGRhMmZlYjhhNDI0YzZlMDU0N2ZjOGU5ODY4NTY5YjU0ZTAzZGU0OTg,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077564002,46001348,2098 17 18NC,PBR,"PBR FR SPROC 520 STEEL ST 2098, 17",Piñón PBR acero estándar 2098 - 520,35.71,29.51,17.71,2098.17.18NC,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Race experience</p><p> </p><p>Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.</p><p> </p><ul> <li>High quality steel alloy 18NCD5</li><li>High wear resistance </li><li>Reduces frictions </li><li>High precision manufacturing </li></ul> </body> </html>","       Race experience Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.  High quality steel alloy 18NCD5High wear resistance Reduces frictions High precision manufacturing   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,17 dientes,,234,227,105,93,24,,Acero,,17,520,,,,,Estándar,https://api.mybihr.com/medias/1077564002-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTEzMTF8aW1hZ2UvanBlZ3xhR1ExTDJoaFppODRPVGMyT0RReU9EVXdNek0wTHpFd056YzFOalF3TURJdE1WODRNREJYZURnd01FZ3xjYWMyN2E0MTEyZmE0NzUzNjMzMzJmYmMzY2Q1MjA3NDVjN2NlODg5YzZmNjc3NWY4NzkyM2NhY2YwZDNiZmQ4,https://api.mybihr.com/medias/800Wx800H-1077564002-2.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YURZMEwyaGlOeTgyTkRFM05qWTRNRFEyT0RVeE1DODRNREJYZURnd01FaGZNVEEzTnpVMk5EQXdNaTB5TG1wd1p3fDRlNTZlNjFlZWI5M2RkNzhiMGMyMjZhNmI0NzI3MDlhZjBjYzkxMDZmYmJkYTc4ZDgxNzAyYmYwMmEwNTI0NzA,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077565001,464209914,2099 14 18NC,PBR,"PBR FR SPROC 520 STEEL ST 2099, 14",Piñón PBR acero estándar 2099 - 520,28.02,23.16,13.90,2099.14.18NC,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Race experience</p><p> </p><p>Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.</p><p> </p><ul> <li>High quality steel alloy 18NCD5</li><li>High wear resistance </li><li>Reduces frictions </li><li>High precision manufacturing </li></ul> </body> </html>","       Race experience Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.  High quality steel alloy 18NCD5High wear resistance Reduces frictions High precision manufacturing   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,14 dientes,,98,203,74,78,17,,Acero,,14,520,,,,,Estándar,https://api.mybihr.com/medias/1077565001-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODY4MTh8aW1hZ2UvanBlZ3xhREkzTDJobVpDODRPVFkzTlRFNU5EWTVOVGs0THpFd056YzFOalV3TURFdE1WODRNREJYZURnd01FZ3wxYzFiMDEwNzllZGVlOTcxNDA5NWQzNGNlMjNlODdkYTVhYzJiNWIwYzM0Y2U0ODQ0MGE0YjUyMDcxOTYxYWEw,https://api.mybihr.com/medias/800Wx800H-1077565001-2.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YURJekwyaGtOUzgyTkRFM05qWTRNVGN4TXpZNU5DODRNREJYZURnd01FaGZNVEEzTnpVMk5UQXdNUzB5TG1wd1p3fDRmNTBjYTkyNmI2ZWJjYTM2MzNiM2IwZjBjNjk0M2MzYTdjNzczMjQ2NDBkZWNiZjI1OGE0YzlkZWIwZDkzMDY,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077630001,4080002314,2299 14 18NC,PBR,"PBR FR SPROC 520 STEEL ST 2299, 14",Piñón PBR acero estándar 2299 - 520,15.14,12.51,7.51,2299 14 18NC,2,8714109090,0,1,"<p><strong>Experiencia en carreras</strong></p><p> </p><p>PBR ofrece una gama de piñones y coronas de alta calidad basada en su dilatada experiencia en competición, en colaboración con importantes equipos.</p><p> </p><ul><li>Aleación de acero 18NCD5 de gran calidad</li><li>Gran resistencia a la corrosión y a la abrasión</li><li>Reduce la fricción</li><li>Proceso de fabricación estrictamente riguroso </li></ul>","
Experiencia en carreras
 
PBR ofrece una gama de piñones y coronas de alta calidad basada en su dilatada experiencia en competición, en colaboración con importantes equipos.
 Aleación de acero 18NCD5 de gran calidadGran resistencia a la corrosión y a la abrasiónReduce la fricciónProceso de fabricación estrictamente riguroso ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,14 dientes,,45,167,80,80,7,,Acero,,14,520,,,,,Estándar,https://api.mybihr.com/medias/1077630001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTExNTgxfGltYWdlL2pwZWd8YURWaEwyaGlNUzg0T1RjMk9EYzJNVFF5TmpJeUx6RXdOemMyTXpBd01ERXRNVjg0TURCWGVEZ3dNRWd8MTBmZDMyNjM2ZTQ0ZGYwODYwYmJmNjhkY2FlNGRiMWFiMjdmOTNlMjdlYTZmMGMwYzIyOTc3MzlmNTA3OTNkYw,https://api.mybihr.com/medias/800Wx800H-1077630001-2.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YURKbUwyZzVaaTgyTkRFM05qZzNNVE0zTkRnM09DODRNREJYZURnd01FaGZNVEEzTnpZek1EQXdNUzB5TG1wd1p3fDRlOGFhZTQ5OGFiN2E2ZjNkYjFhNThlYjA4YjgzM2NjYTRmZTA1ODE0NTI3NTcwNzkwNzM3YWNkM2JhMjA5NDU,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077631003,4080003319,2304 19 18NC,PBR,"PBR FR SPROC 520 STEEL ST 2304, 19",Piñón PBR acero estándar 2304 - 520,55.26,45.67,27.40,2304.19.18NC,1,8714109090,0,1,"<p><strong>Experiencia en carreras</strong></p><p> </p><p>PBR ofrece una gama de piñones y coronas de alta calidad basada en su dilatada experiencia en competición, en colaboración con importantes equipos.</p><p> </p><ul><li>Aleación de acero 18NCD5 de gran calidad</li><li>Gran resistencia a la corrosión y a la abrasión</li><li>Reduce la fricción</li><li>Proceso de fabricación estrictamente riguroso </li></ul>","
Experiencia en carreras
 
PBR ofrece una gama de piñones y coronas de alta calidad basada en su dilatada experiencia en competición, en colaboración con importantes equipos.
 Aleación de acero 18NCD5 de gran calidadGran resistencia a la corrosión y a la abrasiónReduce la fricciónProceso de fabricación estrictamente riguroso ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,19 dientes,,39,121,73,88,6,,Acero,,19,520,,,,,Estándar,https://api.mybihr.com/medias/800Wx800H-1077631003-1.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YURZNUwyaG1NQzgyTkRFM05qZzNNalUxTkRVeU5pODRNREJYZURnd01FaGZNVEEzTnpZek1UQXdNeTB4TG1wd1p3fDdhNTA0NGNkZTA1MGMyMTgxMGQ2MjlhN2QwZWY2MDEwY2E2ODRkOWU5MWIzMDM0MTM5NTYyMjY2MTA1YmFiYjQ,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077631004,4080003320,2304 20 18NC,PBR,"PBR FR SPROC 520 STEEL ST 2304, 20",Piñón PBR acero estándar 2304 - 520,55.66,46.00,27.60,2304.20.18NC,2,8714109090,0,1,"<p><strong>Experiencia en carreras</strong></p><p> </p><p>PBR ofrece una gama de piñones y coronas de alta calidad basada en su dilatada experiencia en competición, en colaboración con importantes equipos.</p><p> </p><ul><li>Aleación de acero 18NCD5 de gran calidad</li><li>Gran resistencia a la corrosión y a la abrasión</li><li>Reduce la fricción</li><li>Proceso de fabricación estrictamente riguroso </li></ul>","
Experiencia en carreras
 
PBR ofrece una gama de piñones y coronas de alta calidad basada en su dilatada experiencia en competición, en colaboración con importantes equipos.
 Aleación de acero 18NCD5 de gran calidadGran resistencia a la corrosión y a la abrasiónReduce la fricciónProceso de fabricación estrictamente riguroso ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,20 dientes,,77,144,77,83,12,,Acero,,20,520,,,,,Estándar,https://api.mybihr.com/medias/800Wx800H-1077631004-1.jpg?context=bWFzdGVyfHJvb3R8MzI1MTI2fGltYWdlL2pwZWd8YURJNUwyZ3dPUzgyTlRZNE5UY3lOREV6TlRRMU5DODRNREJYZURnd01FaGZNVEEzTnpZek1UQXdOQzB4TG1wd1p3fGJhMjk2ZjQ5ZWM3Y2Y3NzlhMGNiOGZhOWIwMGIxZGEwOGRlMGJmNjVkMDI3NjI5ZDg0NDBkMTJlOTRkMzBiMjY,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077631002,4080003318,2304 18 18NC,PBR,"PBR FR SPROC 520 STEEL ST 2304, 18",Piñón PBR acero estándar 2304 - 520,55.07,45.51,27.31,2304.18.18NC,1,8714109090,0,1,"<p><strong>Experiencia en carreras</strong></p><p> </p><p>PBR ofrece una gama de piñones y coronas de alta calidad basada en su dilatada experiencia en competición, en colaboración con importantes equipos.</p><p> </p><ul><li>Aleación de acero 18NCD5 de gran calidad</li><li>Gran resistencia a la corrosión y a la abrasión</li><li>Reduce la fricción</li><li>Proceso de fabricación estrictamente riguroso </li></ul>","
Experiencia en carreras
 
PBR ofrece una gama de piñones y coronas de alta calidad basada en su dilatada experiencia en competición, en colaboración con importantes equipos.
 Aleación de acero 18NCD5 de gran calidadGran resistencia a la corrosión y a la abrasiónReduce la fricciónProceso de fabricación estrictamente riguroso ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,18 dientes,,96,117,80,80,15,,Acero,,18,520,,,,,Estándar,https://api.mybihr.com/medias/800Wx800H-1077631002-1.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YUdZMkwyaG1aQzgyTkRFM05qZzNNakUyTVRNeE1DODRNREJYZURnd01FaGZNVEEzTnpZek1UQXdNaTB4TG1wd1p3fGQ4Njg1MDVhZGE0ZTNhYzM1ZTZlNTI3OWZhYjVhNTRiNTBmNjZjMzc3YWZiMTVmZjAyNWZlYzEyMDg1Yzc2YmY,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077659002,,290 14 18NC,PBR,"PBR FR SPROC 525 STEEL ST 290, 14",Piñón PBR acero estándar 290 - 525,16.30,13.47,8.08,290.14.18NC,0,8714109090,0,1,"<p>Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.</p>
<ul>
<li>High quality steel alloy 18NCD5</li>
<li>High wear resistance</li>
<li>Reduces frictions</li>
<li>High precision manufacturing</li>
</ul>","
Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.

High quality steel alloy 18NCD5
High wear resistance
Reduces frictions
High precision manufacturing
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,14 dientes,,1,1,10,10,10,,Acero,,14,525,,,,,Estándar,https://api.mybihr.com/medias/1077659002-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMzMTB8aW1hZ2UvanBlZ3xhREJpTDJoaFlTOHhNVGd3TkRReU9UY3hNelF6T0M4eE1EYzNOalU1TURBeUxURmZPREF3VjNnNE1EQkl8MTA1MzRmNWVlMzgxNGQzNTg4N2U5YTIzMjU2NGNjZThhOGQ2ZWIxOTkxY2QwYTgyNjc2NmI2NzgxNTUzMzU1OQ,https://api.mybihr.com/medias/1077659002-2-800Wx800H?context=bWFzdGVyfHJvb3R8ODMzMTB8aW1hZ2UvanBlZ3xhREJpTDJoaU55OHhNVGd3TkRVNE5EWTBNRFUwTWk4eE1EYzNOalU1TURBeUxUSmZPREF3VjNnNE1EQkl8MWIwMWE5NzYyMjA2MGE0YWI2ZGEzZDMzNzQxMmU4MjNmNWRhN2YyNmI4YjFhNjM4ODdkZjc5YzI1OWRlYTFmMg,https://api.mybihr.com/medias/800Wx800H-1077659002-3.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YURrMEwyaGpOaTgyTkRFM05qZzVOemN5TURNMU1DODRNREJYZURnd01FaGZNVEEzTnpZMU9UQXdNaTB6TG1wd1p3fGZmZWU0M2Y5MzJmYmIyMWU5NzA3MTU4ZTA2ZmI2MDE0NzYzMzBhZTJhODJlZDhiMDQ2Mjk0ZDg1OTgwMjc2Njc,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077634001,4080002315,2313 15 18NC,PBR,"PBR FR SPROC 520 STEEL ST 2313, 15",Piñón PBR acero estándar 2313 - 520,20.56,16.99,10.19,2313 15 18NC,2,8714109090,0,1,"<p><strong>Experiencia en carreras</strong></p><p> </p><p>PBR ofrece una gama de piñones y coronas de alta calidad basada en su dilatada experiencia en competición, en colaboración con importantes equipos.</p><p> </p><ul><li>Aleación de acero 18NCD5 de gran calidad</li><li>Gran resistencia a la corrosión y a la abrasión</li><li>Reduce la fricción</li><li>Proceso de fabricación estrictamente riguroso </li></ul>","
Experiencia en carreras
 
PBR ofrece una gama de piñones y coronas de alta calidad basada en su dilatada experiencia en competición, en colaboración con importantes equipos.
 Aleación de acero 18NCD5 de gran calidadGran resistencia a la corrosión y a la abrasiónReduce la fricciónProceso de fabricación estrictamente riguroso ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,15 dientes,,51,241,85,85,7,,Acero,,15,520,,,,,Estándar,https://api.mybihr.com/medias/1077634001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIzNTAyfGltYWdlL2pwZWd8YURFekwyaGlNeTg0T1RZM01qZ3pNekV3TmpJeUx6RXdOemMyTXpRd01ERXRNVjg0TURCWGVEZ3dNRWd8OTBkNWZhMGIzM2U3NTQ0YmEzOGM4ZmE0YTExYzRhMjIwYTQ3MzA5NGI3NmEzZThjNDYxZjFiYjM1NWI3MzIwZg,https://api.mybihr.com/medias/800Wx800H-1077634001-2.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YURBeEwyZzRNQzgyTkRFM05qZzNNemN6TkRFM05DODRNREJYZURnd01FaGZNVEEzTnpZek5EQXdNUzB5TG1wd1p3fGFlZWY5YTE5MGQ4NDkyMDY3YTkxYWJjMGE5NjBjZjIwMzIwMjE5YWM1M2Q3YzQ5NWJlODhmMDExYWEwNzA2Nzg,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
