PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,AllPicturesZIP,DeliveryPlant
1012645,37433,J0000LV000236,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000LV000236,121.04,100.03,60.02,8434579001311,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1453,228,247,346,17,https://api.mybihr.com/medias/1012645-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRFV5TDJnMlppOHhOVFF5TURVMk5qazJNakl3Tmk4eE1ERXlOalExTFRGZk9EQXdWM2c0TURCSXwwZTk5YjYyZTQ1ZTlkNmRjYzc5OTE5ZjBiNzg0Y2IwMjM2NWUwOTFmMWNjYWU0ZjVhM2Q2ZDExMzZlNjcwMzU3,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012768,37511,J0000YM000498,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000YM000498,66.44,54.91,32.95,8434579003216,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2621,128,195,480,28,https://api.mybihr.com/medias/1012768-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRFF5TDJnMVppOHhOVFF5TURZek9UYzNNamN3TWk4eE1ERXlOelk0TFRGZk9EQXdWM2c0TURCSXw2ODU4YmEyNjBjMTdmOWVjZDFjNGIzYzEwZmVlMTZhM2RkNGYwZThiNzFhZWJjODU4Nzg4ODY2NjlhMjQwNjNh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012765,43463,J0000YM000408,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000YM000408 Yamaha TZR 80 RR,37.61,31.08,18.65,8434579002622,3,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,638,56,208,341,9,https://api.mybihr.com/medias/1012765-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1UxTDJneE1TOHhOVFF5TURZek9EVXlOelV4T0M4eE1ERXlOelkxTFRGZk9EQXdWM2c0TURCSXwzZDA5MWZjMWY3N2YxZjQ3MGRlMjVmMzAwMWIwM2JkM2MyOTM1ZDMwMmY3Yzg3NWExN2E0MzY0Mjk4YTNiMjli,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012555,43334,J0000BL000106,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000BL000106 Bultaco PURSANG 250 MK 7,44.12,36.46,23.70,8430525433342,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1152,120,217,354,15,https://api.mybihr.com/medias/1012555-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGN3TDJnMk5pOHhOVFF5TURVek56ZzJOREl5TWk4eE1ERXlOVFUxTFRGZk9EQXdWM2c0TURCSXxmMTU4NGRiZjEyMGI4ODYxMWZhMjliNWQzZWEzY2JjZTNiMmNlMjZiNGU5YzNmYzlkYTk1YzJhNTQyYjZiZWM2,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012786,37477,J0000PG000705,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein Scarabeo 125 (06-07),89.61,74.06,44.44,8434579003810,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1657,130,210,343,23,https://api.mybihr.com/medias/1012786-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR0U1TDJnMU1DOHhOVFF5TURZMU5UVTJOamczT0M4eE1ERXlOemcyTFRGZk9EQXdWM2c0TURCSXw3OGI4YzU2Nzk5N2VmMTJhMWJmN2YxYjgyZWZhYzM3NjZlYWRmMjc2MTQ5NmNlZTI1ZWRjNzc0ZjMyYTg5NTgx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012722,37485,J0000RJ000249,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000RJ000249,23.18,19.16,8.15,8434579001434,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,740,40,174,250,17,https://api.mybihr.com/medias/1012722-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1JoTDJnNU9TOHhOVFF5TURZeU1qSTNORFU1TUM4eE1ERXlOekl5TFRGZk9EQXdWM2c0TURCSXxmNjRiOTM3MGU0ZjNiOWJiZmQ4YTAxOGEyNGM1MDNlZDJmY2EzMjQwMGFjNWU1MWFiYmI4YTE1YThhZDI0Y2M5,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012672,37451,J0000MT000291,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000MT000291,32.45,26.82,16.09,8434579001793,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,608,74,217,350,8,https://api.mybihr.com/medias/1012672-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRGszTDJnME9DOHhOVFF5TURZd05UYzFPVFV4T0M4eE1ERXlOamN5TFRGZk9EQXdWM2c0TURCSXw4YjUxY2E4NzRhMzc2ODhiMWRjZDlhMDgyMGZlZDc3NmY2MzBlNzdlMzY5ZmEyM2Y5NWEyZDg3MTM5NDM5ZGVm,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012658,43406,J0000MT000159,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000MT000159 Montesa ENDURO 250 H7,33.48,27.67,16.60,8434579000666,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,907,76,216,350,12,https://api.mybihr.com/medias/1012658-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0ZqTDJnd1lTOHhOVFF5TURVME9USTJOelE0Tmk4eE1ERXlOalU0TFRGZk9EQXdWM2c0TURCSXw5NzM5OWVhMTZiNTFhODM3MmJkNjRmMWIxNDQzMzM0OGRjMTUyNzY4ZjZkYTc4NjM3MGQyZTYxMTFmNzk1ZTJh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012780,37509,J0000YM000444,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein Neo's/Why J0000YM000444,28.33,23.41,14.05,8434579002899,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1817,92,198,483,19,https://api.mybihr.com/medias/1012780-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1EwTDJnNFpDOHhOVFF5TURZMU16SXdOelU0TWk4eE1ERXlOemd3TFRGZk9EQXdWM2c0TURCSXwyNjE1OWRjMzQ5MWI0ZjI3MWMxZDhjZGM4NTJjODAwNDQxNGVlMmRhNGM2Nzc3ZGRjODMyMDA1ZDgwYmFkZWRk,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012541,37475,J0000PG000703,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein Atlantic 125/200 (03-05),105.58,87.26,52.36,8434579003797,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1520,160,211,343,21,https://api.mybihr.com/medias/1012541-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1k1TDJoa055OHhOVFF5TURVMU5UVTFPRGswTWk4eE1ERXlOVFF4TFRGZk9EQXdWM2c0TURCSXxhMWVjY2E2ZGUxYmYwZDlkOTRmY2U3MDQ0NDA2OTQ5NzE5YmQ1MDExOWM3OWQ3MzJlNzAzOTEzYWNmOWZjNTEz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012712,37481,J0000PT000412,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000PT000412,22.66,18.73,11.24,8434579002653,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,423,42,170,249,10,https://api.mybihr.com/medias/1012712-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRGd6TDJnMU5TOHhOVFF5TURZeE9EY3pOVFkwTmk4eE1ERXlOekV5TFRGZk9EQXdWM2c0TURCSXxjNjVhNTgxMGIxZmZjZWZlOTcwZGQ4MDAyYmY3NGJmNzk3ZTkyZGQxOThhZDZjOGM0MWQ3NDRjOGVmOGVkYzVl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012631,37418,J0000KE000651,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000KE000651,71.60,59.17,35.50,8434579003667,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,766,78,199,481,8,https://api.mybihr.com/medias/1012631-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhREF6TDJnd05DOHhOVFF5TURVME5EazBNakV4TUM4eE1ERXlOak14TFRGZk9EQXdWM2c0TURCSXw1MTUwMjFmNGIzOWE2ZTQ2YTA3ZDU4YjFhY2Y4ZTdhYWZjMDIzOGI0OTY5MGU2NGM3YzNkMDg1NjU4ZGY0NzYx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012720,43441,J0000RJ000188,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000RJ000188 Rieju Motor MINARELLI 49 cc 2a Serie,23.18,19.16,11.50,8434579000932,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,452,52,215,350,6,https://api.mybihr.com/medias/1012720-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREF4TDJnek55OHhOVFF5TURZeU1UUTRPREUxT0M4eE1ERXlOekl3TFRGZk9EQXdWM2c0TURCSXxlMDY0YzUyMGEyYjVhNzg1NGZlZmJjOWY4OTdiMDc2NTM4Mjc2YTZiNTNiYzI2MjAxZTgzODIyODgyOWZhZTZh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012557,43336,J0000BL000212,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000BL000212 Bultaco METRALLA 250 GTS,58.20,48.10,28.86,8434579001106,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1145,118,248,355,13,https://api.mybihr.com/medias/1012557-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFEyTDJneE1pOHhOVFF5TURVMU56RXpNVGd3Tmk4eE1ERXlOVFUzTFRGZk9EQXdWM2c0TURCSXxmZTIwYjYwZTA0NWQyMGM3YmMzYTU0MzhjNjU1M2EzNDM4OTY0YmQyMTE3ODA4N2RhOWQxNmIzYTUwYjg1NWM0,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012939,11300147,​P001000001238​,ARTEIN,ARTEI GASKET CYLINDER HEAD COVER,Junta culata ARTEIN Ossa 250/500 cc,12.37,10.22,6.13,P001000001238,5,8714109090,0,1,"<p>Junta culata con Ø73,5mm y expesor 0,3mm</p>
<p>Valida para los siguientes vehículos:</p>
<ul>
	<li>OSSA 250 CC COPA 1979 1984</li>
	<li>OSSA 250 CC ENDURO 1969 1973</li>
	<li>OSSA 250 CC EXPLORER 1972 1976</li>
	<li>OSSA 250 CC PHANTOM / DESERT 1974 1978</li>
	<li>OSSA 250 CC PIONEER 1976 1978</li>
	<li>OSSA 500 CC YANKEE (TWO-CYLINDER) 1975 1978</li>
</ul>
","
Junta culata con Ø73,5mm y expesor 0,3mm

Valida para los siguientes vehículos:

	OSSA 250 CC COPA 1979 1984
	OSSA 250 CC ENDURO 1969 1973
	OSSA 250 CC EXPLORER 1972 1976
	OSSA 250 CC PHANTOM / DESERT 1974 1978
	OSSA 250 CC PIONEER 1976 1978
	OSSA 500 CC YANKEE (TWO-CYLINDER) 1975 1978

",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,72,4,163,88,5,https://api.mybihr.com/medias/1012939-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFV4TDJnek9TOHhOVFF5TVRBMk9UZ3hPVGt6TkM4eE1ERXlPVE01TFRGZk9EQXdWM2c0TURCSXw0ODIzYzc0ZjQ4NTU0NWNkZWU5MWNiZWQwODhhNGIxOTgwNmQzMGQ2YWQ2NGQzZDhkNDZkZGE0YThhN2M4YTEw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012918,37551,K0000SY0K0712,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein Sym HD 200,62.32,51.50,30.90,8434579006613,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,532,88,145,216,17,https://api.mybihr.com/medias/1012918-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRGd5TDJnMllpOHhOVFF5TVRBMk1UUTVOamcyTWk4eE1ERXlPVEU0TFRGZk9EQXdWM2c0TURCSXxmOGVhNTRiNGRiZWU2ZWUyNWJmMDQwNWNmYzkyODlhMWE3MGQ0YTc1ZmQwZTVhYzk4MGEyZTBkNjM3NmU3YjE4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012834,37522,K0000DL0K0529,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000DL0K0529,11.85,9.79,5.87,8434579006262,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,119,18,105,103,11,https://api.mybihr.com/medias/1012834-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhREkyTDJnNE1TOHhOVFF5TURZNU5UQTROVEE0Tmk4eE1ERXlPRE0wTFRGZk9EQXdWM2c0TURCSXxkYjQ4OWY0OThkYThlMjA4NzU5NjhmMGFhYzFkMDRlODA1MzBiMTk1NzczZGFhZTE5NjBjZThkNjk0YmNlNGVh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012883,37553,K0000SZ0K0283,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000SZ0K0283,10.82,8.94,5.36,K0000SZ0K0283,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,169,10,114,106,14,https://api.mybihr.com/medias/1012883-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR0UxTDJoaFppOHhOVFF5TVRBME56Y3pORE13TWk4eE1ERXlPRGd6TFRGZk9EQXdWM2c0TURCSXxjMTYyM2FmNThmYTRhNjE4NzA1MTAzODljZGMyNDJkYjJkZmQ5YmQ3MGY3OTY5ZDU2ZWJjNGY1YjUzYjYwNTU1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012489,43615,P02G000002071,ARTEIN,ARTEI GASKET BASE,JUNTA CILINDRO Artein CS 4900 P02G000002071,2.58,2.13,1.28,8430525436152,4,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,55,6,75,146,5,https://api.mybihr.com/medias/1012489-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0k1TDJnd05TOHhOVFF5TURReE16a3pOVFkwTmk4eE1ERXlORGc1TFRGZk9EQXdWM2c0TURCSXxkYWY2NDAxZWEwNTIzYjJjNjQ3ZDRlNGZlM2RkNjc3ZGI4Zjg1NjI4MjcwZDEyZDZiYzUxZDIxM2MwYTU1NDAw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012897,37561,K0000YM0K0370,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000YM0K0370,27.30,22.56,13.54,8434579005388,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,220,52,144,218,7,https://api.mybihr.com/medias/1012897-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1JtTDJnMk55OHhOVFF5TVRBMU16SXpPVE15Tmk4eE1ERXlPRGszTFRGZk9EQXdWM2c0TURCSXxlZTI1NTNiNzRkMmVmZjI4MmEwMTczNjBkYjk1ODhkODlkZWQ1ZjI1M2Y4Yjk0MTE5ZWU5ODcxMjUwNGM3ZmZl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012816,37516,K0000DB0K0227,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000DB0K0227,6.70,5.54,3.32,K0000DB0K0227,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,171,18,114,100,15,https://api.mybihr.com/medias/1012816-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhREl3TDJnd05pOHhOVFF5TURZM05UZ3hOelV3TWk4eE1ERXlPREUyTFRGZk9EQXdWM2c0TURCSXw5MjYwZTFkYzQ0MDc0NThiN2YxOTJmZDA3ODU1M2E5Mjc2Y2ZlYzFmZTI5ZDQzZGQ4ZWVkMTRiNTFlNDA5ODgx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012497,43622,P02G000004027,ARTEIN,ARTEI GASKET BASE,JUNTA CILINDRO Betaflex 87 Artein P02G000004027,2.07,1.71,1.03,8434579022583,5,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,88,4,146,100,6,https://api.mybihr.com/medias/1012497-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRE5sTDJneE9TOHhOVFF5TURVMU1qUXhNekl4TkM4eE1ERXlORGszTFRGZk9EQXdWM2c0TURCSXxkMzRlMjc4NGQ1MWU4ZTY2YWNlYjVkMjc2ZGM0OTY3M2YyY2I0MTg2ODYwNzhkMzJlODI2MjdhMThjMTVlNWRh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012490,43616,P02G000002201,ARTEIN,ARTEI GASKET BASE,JUNTA CILINDRO Artein CS 4900 P02G000002201,2.07,1.71,1.03,8434579018142,4,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,4,4,140,90,0,https://api.mybihr.com/medias/1012490-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0UxTDJnNE9TOHhOVFF5TURVMU1USXpNelUyTmk4eE1ERXlORGt3TFRGZk9EQXdWM2c0TURCSXwyZDVhNmIxZjFkMWExNjY5ZDlmODQ3Mzg0ODQ3YWExNjUyOTIwNGQyNGY4MWYzZjQ3ZDAzZGVhMzFlYWI3MjI3,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012487,43612,P02E000001085,ARTEIN,ARTEI GASKET BASE,JUNTA CILINDRO Artein CS 4900 P02E000001085,2.58,2.13,1.28,8434579014007,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1,100,10,10,10,https://api.mybihr.com/medias/1012487-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR014TDJnM1pDOHhOVFF5TURRek16STJPRGMyTmk4eE1ERXlORGczTFRGZk9EQXdWM2c0TURCSXwwODE1NGRjMmI1MzhhMTQ0NDdkYTAzOGJlMGYxY2IzMjcwN2RlMDZjNmM0N2FkNDYwOTQ0ODNhNmIxOTJjMjQ1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012895,37558,K0000YM0K0279,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000YM0K0279,11.85,9.79,5.87,8434579004954,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,84,16,110,109,7,https://api.mybihr.com/medias/1012895-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhREU0TDJnd05TOHhOVFF5TVRBMU1qUTFNamc1TkM4eE1ERXlPRGsxTFRGZk9EQXdWM2c0TURCSXw2MGVlZmIyZmExNzQ3NWU1YTBjMTYzY2Y3ODZhMDg1ZGQ4ZmI3OWM1MjliNDZhYWU3NDlmZTIxOTZmZWVhNTEx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012494,43621,P02G000002706,ARTEIN,ARTEI GASKET BASE,JUNTA CILINDRO Artein CS 4900 P02G000002706,2.07,1.71,1.03,8434579019934,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1,100,10,10,10,https://api.mybihr.com/medias/1012494-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1JtTDJneU5pOHhOVFF5TURVMU1qQXhPVGs1T0M4eE1ERXlORGswTFRGZk9EQXdWM2c0TURCSXwwYWEzZTk4ZGMxNDFiOTMyNmE1ODYyOGQwYjY1NjQyZDRmNDI1N2NjOGYwYTBhMTAxODdmMDA5OGE0YThjZmI4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012921,37548,K0000PG0K0707,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein Zip/Liberty 50 4T,32.45,26.82,16.09,8434579006569,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,832,58,171,256,19,https://api.mybihr.com/medias/1012921-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1ZoTDJoa1lpOHhOVFF5TVRBMk1qWTNOalV4TUM4eE1ERXlPVEl4TFRGZk9EQXdWM2c0TURCSXwxMmNjOTUxZjYyYjJmZGQxODg0MWE5ZGYwMDE5OGZhOTY3OTZlNzk2NmJkYmFmMjNmNWMxNzk2ZWVhNmFjMDE0,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012495,43623,P02G000004143,ARTEIN,ARTEI GASKET BASE,JUNTA CILINDRO Artein CS 4900 P02G000004143,2.58,2.13,1.28,8434579023290,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1,100,10,10,10,https://api.mybihr.com/medias/1012495-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFprTDJoak55OHhOVFF5TURNNU16STVNVGd3Tmk4eE1ERXlORGsxTFRGZk9EQXdWM2c0TURCSXwzNWJiZjc2NzQ3YmFlM2ZjYTI2MTEyMTkwZDI0M2EwYmVjNzJhZTFmMTQ1ODZmNmZhYWVlMDMyYzQ1OTRlODBl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012913,37544,K0000PG0K0699,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein Runner VX 125,54.60,45.12,27.07,8434579006491,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,470,76,241,150,13,https://api.mybihr.com/medias/1012913-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1JtTDJobFl5OHhOVFF5TVRBMU9UVXpNRGM0TWk4eE1ERXlPVEV6TFRGZk9EQXdWM2c0TURCSXw3ODQyNjVkMTBmMzk3OTllZjEwNTg4MzkzOTYwMWZlZGUyYzExOTkwOGIwNWY1Yzk0YWY1ZDVmMTQ1NzUzOTFl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012894,43537,K0000SZ2K0439,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000SZ2K0439 Suzuki RMX 50 LC T75cc,19.58,16.18,9.71,8434579007399,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,515,40,145,209,17,https://api.mybihr.com/medias/1012894-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGc0TDJnd09DOHhOVFF5TVRBMU1qQTFPVFkzT0M4eE1ERXlPRGswTFRGZk9EQXdWM2c0TURCSXw2Yjc0ODNmYzI3ZDkyMzMyN2NkMDQ2MjhjNjZhYWM5ODA4MGI3MzFjYjFiMThmZjQ1MGJkMzQzOGFmMjIyOWQz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012837,43486,K0000GL0K0384,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000GL0K0384 Gilera RT 50,14.42,11.92,7.15,8434579005494,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,157,20,118,121,11,https://api.mybihr.com/medias/1012837-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0ptTDJneE1DOHhOVFF5TURZNU5qSTJORGN6TkM4eE1ERXlPRE0zTFRGZk9EQXdWM2c0TURCSXwwNzZiOTc0MjZlMjE3MGU2YWIxMWYxMjUwMGM3ZWI3ODJiMGZlMmRiY2JlZWUzYTk4ZjVkYTMyMTNiYmMzMDE1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
