PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,V-Posición,V-Tamaño,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (cm),Altura (mm),Anchura (cm),Anchura (mm),Apertura (mm),Barra transversal,Bloqueo,Cantidad,Capacidad (Ah),Capacidad (ml/l),Capacidad de portaequipajes (L),Carga máxima (kg),Casquillo,Categoría ECE,Color,Color de la carcasa,Color del cristal,Componente de fijación,Composición,Compuesto del puño,Conexión eléctrica,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro interior del manillar (mm),Diámetro Ø (mm),Elevación de manillar (mm),Embalaje,Eslabones de cadena,Espesor (mm),Fijación,Forma,Función de la luz,Gama,Homologación,Incluye intermitente,Longitud (cm),Longitud (mm),Montaje,Montaje de espejo retrovisor,Número de canal,Número de pines,Número de puntos,Peso (kg),Plegable,Posición,Rango de uso,Resistencia,Rosca (mm),Rosca de espejo,Rosca inferior,"Rosca superior ",Sentido de rosca,Tamaño de accionamiento cuadrado,Terminales,Tipo,Tipo de luz,Tipo de producto,Tipo de puño,Tipo de retrovisor,Tipo de soporte,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,Document1,Document2,Document3,Document4,DeliveryPlant
1051790,89307000,L35-10102,BIHR,BIHR SOCKET FOR SPARK PLUGS,Vaso para bujias BIHR 14mm,25.41,21.00,13.65,L35-10102,1,8204200000,0,1,"Llave de vaso para bujía, de 14 mm, con interior de plástico para sujetar la bujía.Cuadradillo de accionamiento de 1/4"", llave de 13 o 14 mm","Llave de vaso para bujía, de 14 mm, con interior de plástico para sujetar la bujía.Cuadradillo de accionamiento de 1/4"", llave de 13 o 14 mm",TOOLING & WS,TOOLING,TOOLING ENGINE,,,,,364,114,131,103,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051790-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE1OTh8aW1hZ2UvanBlZ3xhREl4TDJoaVl5ODRPRGMwTkRjM05UZzBOREUwTHpFd05URTNPVEF0TVY4NE1EQlhlRGd3TUVnfDI4MjY4NTNhMGRiOGI3Y2ExMTNhYWI5MzcwYjkxZDU1Y2RmOTIzYmI5NmE1ZTlmYWI0N2YwYzFiMjFlZTdlNWU,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1051923,89130001,YB111L000B,BIHR,BIHR FORK PUMP RIGHT TIP,Bomba digital BIHR para horquilla de aire 20 bar/300PSI - Punta recta,89.00,73.55,47.81,YB111L000B,2,8714109090,0,1,"Bomba digital, válida para todas las horquillas neumáticas (incluido el modelo SSF Air de Showa, con cartucho de alta presión).			Información visible en la pantalla digital en LCD, para mayor precisión Válvula antipérdidas Inflado de 0 a 20 bar (290 PSI) Unidades de medida: Bar, PSI, Kg.cm² Botón de purga, para un ajuste más preciso		 """"""""","Bomba digital, válida para todas las horquillas neumáticas (incluido el modelo SSF Air de Showa, con cartucho de alta presión).			Información visible en la pantalla digital en LCD, para mayor precisión Válvula antipérdidas Inflado de 0 a 20 bar (290 PSI) Unidades de medida: Bar, PSI, Kg.cm² Botón de purga, para un ajuste más preciso		 """"""""",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,1033,225,314,70,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051923-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAyMjl8aW1hZ2UvanBlZ3xhRFJrTDJnd1ppODRPVE0xTVRrMU9ETTJORFEyTHpFd05URTVNak10TVY4NE1EQlhlRGd3TUVnfDk3MjZmNmU3MDI2MGI1ZDgwZDgyOTQ4ZDY2Y2UxODVmNzhjYTM4OGExYTZhYTBjOWViYTM2YjJiODg1Y2U5MGQ,https://api.mybihr.com/medias/1051923-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTE0MTU4fGltYWdlL2pwZWd8YURKbEwyZ3paaTg0T1RNMU1UazJNRE16TURVMEx6RXdOVEU1TWpNdE1sODRNREJYZURnd01FZ3wyODYxNWRkNTQ5MDNkZjc0N2JkMTMxNTM1NjQ1NjBjYjVmOTlhZmY3NjE5MmI0YTNkMWU2ZGZlZGYwODA2MDE3,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052052,,L35-275,BIHR,BIHR SPARK PLUG BOX,Portabujías BIHR,6.05,5.00,3.25,320100,0,3926909790,0,1,,,TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,369,35,109,89,38,,,,,,,,,,,,,,,,,Amarillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052052-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ2MTZ8aW1hZ2UvanBlZ3xhR0ZsTDJoaE1pODRPVFEyTURjNE1EVTJORGM0THpFd05USXdOVEl0TVY4NE1EQlhlRGd3TUVnfDVhOGQzOTE5YzcyOTg2M2JhZjlhYjFiYzQzNWZiMmRlYmMxNmMwOTA0NDY4MTY5NTU3OWNlMGNmNmE1ZWRlNzM,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052044,,L35-126,BIHR,BIHR CABLE LUB HAND HELD,Lubricador de cables Bihr,10.89,9.00,5.85,890255,1,8203200000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Cable greaser with single or dual system, allows optimum lubrication of your clutch and accelerator cables.</p></body> </html>","       Cable greaser with single or dual system, allows optimum lubrication of your clutch and accelerator cables. ",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,513,50,95,135,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052044-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzk0NDN8aW1hZ2UvanBlZ3xhREpoTDJobU1TODRPVFEyTURjM09EVTVPRGN3THpFd05USXdORFF0TVY4NE1EQlhlRGd3TUVnfDQ3NDJjYWQ2NzgyMmY2YmU1ZmZmZDNkYzIxMDRmNWNjODE1NDVhZGZhNzQ0Y2FmOTdhOGJiMGIwZjVmNjU0NWE,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052045,,L35-135,BIHR,BIHR PROTECTION FOR RIM 3PCS,Protectores de llanta estándar BIHR (juego de 3),14.52,12.00,7.80,890421,10,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Protects your wheel from scratches and dings caused by tire changing tools</p><p> </p><ul start=""1""> <li>Standard models : delivered by 3</li></ul> </body> </html>","       Protects your wheel from scratches and dings caused by tire changing tools  Standard models : delivered by 3  ",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,713,90,155,107,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052045-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ1MTJ8aW1hZ2UvanBlZ3xhRE5qTDJnMk1DODRPVEkwT1RRME5UTXhORGcyTHpFd05USXdORFV0TVY4NE1EQlhlRGd3TUVnfDU2M2EwNWQxYTI2MTZkODdlNTZhZTk4ZWFkODUzNzNiZTE4ZjRlNWZiNzc4MGE1Zjc0MDQ1N2U5ZWZkMzAzYzU,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052046,890367,L35-245,BIHR,BIHR CHAIN TOOL FOR PITCH 415-530,Corta cadenas moto BIHR,27.83,23.00,18.40,L35-245,14,8205598000,0,1,"Cortacadenas para cadena de transmisión secundaria. 			Capacidad: Paso de 415 a 530""""""""","Cortacadenas para cadena de transmisión secundaria. 			Capacidad: Paso de 415 a 530""""""""",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,396,294,165,89,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052046-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY3NTF8aW1hZ2UvanBlZ3xhRFl4TDJnNVpTODRPVEkzTmpVME1ERTVNVEF5THpFd05USXdORFl0TVY4NE1EQlhlRGd3TUVnfDM2MmExMThiMmU3YWNkMWU2MmE4YjdlYzhlZDdkNjI2M2FmMGE4MzE5OTdmM2U5MzJjMzEyODBlNTg5NDgyZjU,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052053,890473,L35-479,BIHR,BIHR TYRE GUIDE PLATE HOLDER,Placa guiada BIHR,15.73,13.00,8.45,L35-479,7,3926909790,0,1,Placa-guía que permite el bloqueo del talón del neumático en el centro de la llanta. 			Muy útil para montar mousses BIB,Placa-guía que permite el bloqueo del talón del neumático en el centro de la llanta. 			Muy útil para montar mousses BIB,TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,206,140,232,127,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052053-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk0ODJ8aW1hZ2UvanBlZ3xhREJrTDJoak5TODRPRGMwTkRnME1EY3lORGM0THpFd05USXdOVE10TVY4NE1EQlhlRGd3TUVnfDVkM2MxY2Q0YzJmZGQ5OWRmYWNjYjFlYzIyNzRhYTFkNTEyODM3ZGM0YTQ4NDJjZGYwNDg3OGZkMGY2MjlhY2I,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052055,890286,L35-661,BIHR,BIHR CABLE LUB DUAL LUBRICAN,Engrasador de cable doble BIHR,12.10,10.00,6.50,L35-661,3,8203200000,0,1,"Engrasador de cable con conducto simple o doble, para un engrasado óptimo de los cables de embrague y del acelerador","Engrasador de cable con conducto simple o doble, para un engrasado óptimo de los cables de embrague y del acelerador",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,449,60,135,95,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052055-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUyMzZ8aW1hZ2UvanBlZ3xhR0ZrTDJnek5DODRPVEF5TWpreE5qZzFOREEyTHpFd05USXdOVFV0TVY4NE1EQlhlRGd3TUVnfDI3NDE2YTE1NTYwNmRmYzZhYWQzMTA5MGUxMTEzN2YzM2ZkZTYzNWIyNTU4YmMwYzg2NzQxNGYxZjQ2YTljYzE,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052051,890408,L35-253,BIHR,BIHR TYRE LEVER CURVED 380MM,Desmontable neumáticos moto BIHR 380mm,20.57,17.00,11.05,L35-253,2,8205598000,0,1,Longitud: 380 mm,Longitud: 380 mm,TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,459,384,340,30,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052051-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ4ODB8aW1hZ2UvanBlZ3xhRGRtTDJnMU9TODRPVEkwT1RRME56STRNRGswTHpFd05USXdOVEV0TVY4NE1EQlhlRGd3TUVnfDZlZmEyMTZiYWUwMzYxMjM4NDJjZTFhMTdmOWUxZDNmNGJjYzJkYmRmMDZkY2VhY2IxNWIxMTg0Mjc2MWUwZjI,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052054,890418,L35-654,BIHR,BIHR TYRE LEVER STOP 380MM,Desmontable neumáticos moto BIHR 380mm curvo,33.88,28.00,18.20,L35-654,1,8205598000,0,1,Palanca con tope Longitud: 380 mm (se vende por unidad),Palanca con tope Longitud: 380 mm (se vende por unidad),TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,1265,332,408,124,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052054-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzg1NHxpbWFnZS9qcGVnfGFERXhMMmhrTnk4NE9UTTVOVGN4TVRnek5qUTJMekV3TlRJd05UUXRNVjg0TURCWGVEZ3dNRWd8MmRmODEyMjRkMDlhZGFlODVlMDViMzRkOTA0YzA5MWVkMDZmZjI1MTQ0ODEyOTIyN2Q2NTFmZWYyNTNlZTRjNQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052056,891348,L35-755,BIHR,BIHR GAUGE FORK OIL LEVER,Jeringuilla para medir aceite horquilla BIHR 60ml,45.98,38.00,24.70,L35-755,0,9018319000,0,1,Jeringuilla para medir el nivel de aceite Para comprobar y regular el nivel de aceite en la horquilla Para horquillas convencionales o invertidas Capacidad: 60 ml (o de 0 a 300 mm),Jeringuilla para medir el nivel de aceite Para comprobar y regular el nivel de aceite en la horquilla Para horquillas convencionales o invertidas Capacidad: 60 ml (o de 0 a 300 mm),TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,1830,105,369,124,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052056-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwMTF8aW1hZ2UvanBlZ3xhR1V4TDJoa1pDODRPVE01TlRjeE16Z3dNalUwTHpFd05USXdOVFl0TVY4NE1EQlhlRGd3TUVnfDU2NjAzMjJhMTdjMWE1YWMxMWY4MjYzYzg3YWI5ZjljNDgxZjNhZjA3MzBhM2ViNzliYWFkYmQ5MGFlMWQ3ZWI,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052058,89204002,L35-76110,BIHR,BIHR SET OF MULTI SOCKET FRONT WHEEL,Boca Bihr de varias medidas para eje delantero 17/19/22/24 mm,32.67,27.00,21.60,L35-76110,1,8204200000,0,1,<p><u>Front axle hole :</u></p> <ul> <li>17mm</li> <li>19mm</li> <li>22mm</li> <li>24mm</li></ul> <p><u> Sq. dr. :</u> 3/8''</p>,"
Front axle hole :  17mm 19mm 22mm 24mm 
 Sq. dr. : 3/8''",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,285,207,135,96,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052058-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzYxMjQ1fGltYWdlL2pwZWd8YURrMkwyaGlaUzg0T1RVek9USXlORGcyTXpBeUx6RXdOVEl3TlRndE1WODRNREJYZURnd01FZ3xhZDJiYzA5NWU4MDFiNjYwYzFhN2U4ZDQ0ZjljNjRjMTk1NjI3YTJkZThmNmIyZDM1ZjlkMjFiMDQzYjYxNzA4,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052049,,L35-251,BIHR,BIHR TYRE LEVER 240MM,Desmontable de neumáticos BIHR 240mm,9.68,8.00,5.20,890407,7,8205598000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Length: 240mm</li></ul> </body> </html>","        Length: 240mm  ",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,105,206,250,35,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052049-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTI4N3xpbWFnZS9qcGVnfGFETXhMMmhoTlM4NE9USTNOalUwTWpFMU56RXdMekV3TlRJd05Ea3RNVjg0TURCWGVEZ3dNRWd8MWVmZmVmZTE3NjNjMzY3MTE3YmI0ODcwZTlhY2ZjOGMwYzQ4OTI4N2MzODllNDdhZjA3NTI2M2YyOGE0NGJkMA,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052050,,L35-252,BIHR,BIHR TYRE LEVER 400MM,Desmontable de neumáticos BIHR 400mm,18.15,15.00,9.75,890406,0,8205598000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Length: 400mm (Sold unit)</li></ul> </body> </html>","        Length: 400mm (Sold unit)  ",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,897,444,390,121,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052050-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc5NXxpbWFnZS9qcGVnfGFHUmpMMmd5WkM4NE9UQXlNamt4TkRnNE56azRMekV3TlRJd05UQXRNVjg0TURCWGVEZ3dNRWd8ZTZmMGZjZWJiN2YyZWM3ZTQ5Y2QzYmY5NjkxMjlkYjFiYjk1MGIzNWRjZmRiMGFjNzgxOTdlODczNWFlYjBkZg,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052057,891330,L35-756,BIHR,"BIHR SET OF SPOKES WRENCH 9PCS - 5,0/5,4",Maleta llaves de radio universal BIHR 9 puntas,32.67,27.00,17.55,L35-756,1,8204110000,0,1,"Llave de radios para instalar y ajustar los radios de la rueda.			  5, 5'4, 5'6, 5'8, 6, 6'2, 6'4, 6'6 y 6'8 mm","Llave de radios para instalar y ajustar los radios de la rueda.			  5, 5'4, 5'6, 5'8, 6, 6'2, 6'4, 6'6 y 6'8 mm",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,405,214,139,91,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052057-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk5NTJ8aW1hZ2UvanBlZ3xhR05oTDJnM1pDODRPVEV3TkRjME9EQTFNamM0THpFd05USXdOVGN0TVY4NE1EQlhlRGd3TUVnfDQ3NWM2MDI5NTVkZDhiNDNlZGMyY2VmYzg0MWUyZDk1NWJkNWNhYWRiYjM2NTJkZWQ2NmMwYTkzZmJjZmM5ODU,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1051924,89130002,YB111S000B,BIHR,BIHR FORK PUMP SWIVEL TIP 360°,Bomba digital con boquilla 360° BIHR 20 bar/300 Psi,86.52,71.50,46.48,89130002,0,8714109090,0,1,Boquilla de 360° para bomba digital de horquilla neumática Inflado: de 0 a 20 bar (290 PSI) Válvula antipérdidas,Boquilla de 360° para bomba digital de horquilla neumática Inflado: de 0 a 20 bar (290 PSI) Válvula antipérdidas,TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,906,215,296,68,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1051924-1.jpg?context=bWFzdGVyfHJvb3R8NDgxNTh8aW1hZ2UvanBlZ3xhREJsTDJnell5ODJNakUyTmpjeU5UZzFNekl4TkM4NE1EQlhlRGd3TUVoZk1UQTFNVGt5TkMweExtcHdad3xjYzFmZjg2MzU1ZTI5NzQzMjZhYzM5OWIyZGE0NzgzY2VjMThmYmI2Yzc5MzAzNTdkNTVmOGQxYzg5MjhhN2Jl,https://api.mybihr.com/medias/800Wx800H-1051924-2.jpg?context=bWFzdGVyfHJvb3R8NzYzMzB8aW1hZ2UvanBlZ3xhRGMyTDJnNFlTODJNakUyTmpjeU5qQTBPVGd5TWk4NE1EQlhlRGd3TUVoZk1UQTFNVGt5TkMweUxtcHdad3xkNTI1Mzg1YjQ2ODdhZDg4YzMzNGZlYTkyZWM1ZjA5ZTMxZGIwMTMxM2I3NGM3ZDcyNGExNjI5ZmUwZjZhYjlh,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052945,893275,A0016424,BIHR,"BIHR HEAT-SHRINK ROLLØ9,5","Bobina manguitos de tubo termorretráctil Ø9,5mm negro 8m",41.62,34.40,27.52,3170408932757,1,8428909000,0,1,Bobina de manguera termorretráctil negraLongitud: 8 mDiámetro en frío: 9'5 mmCoeficiente de retracción: 2/1Temperatura de retracción: 90° CDiámetro tras retracción: 4'7 mmTemperatura operacional: -55°C a 125°CHecha de poliolefina irradiada,Bobina de manguera termorretráctil negraLongitud: 8 mDiámetro en frío: 9'5 mmCoeficiente de retracción: 2/1Temperatura de retracción: 90° CDiámetro tras retracción: 4'7 mmTemperatura operacional: -55°C a 125°CHecha de poliolefina irradiada,TOOLING & WS,CONSUMABLE,CONS. CONSUMABLE,,,,,1622,179,162,154,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052945-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc4MDk1fGltYWdlL2pwZWd8YURVNEwyZ3pNeTg0T1RFd05Ea3hNVEl6TnpReUx6RXdOVEk1TkRVdE1WODRNREJYZURnd01FZ3w2ZmViNmEzOTI1NWIyODVlNmQ5Y2FlY2MxYWJjMzY0ODY5ZjQxMjNhOTQ3OGZlNWJlZDQ3OTU0YzJiNzE3YTIw,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052946,8930203,A0016460,BIHR,BIHR FUSE HOLD 8-WAY BOX / SIDE ENTRY,Porta fusible BIHR entrada lateral 8 vias,27.85,23.02,18.42,3661738028574,2,8428909000,0,1,"Caja portafusibles de 8 vías, con lengüetas laterales.  			Para fusibles estándar. Medidas: 120 mm (largo) x 45'2 mm (ancho) x 36'5 mm (alto).","Caja portafusibles de 8 vías, con lengüetas laterales.  			Para fusibles estándar. Medidas: 120 mm (largo) x 45'2 mm (ancho) x 36'5 mm (alto).",TOOLING & WS,CONSUMABLE,CONS. CONSUMABLE,,,,,330,67,142,86,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052946-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzIzMjl8aW1hZ2UvanBlZ3xhRE14TDJnM01pODRPVFV6T1RRd05UYzBNak00THpFd05USTVORFl0TVY4NE1EQlhlRGd3TUVnfDY5ODU2MTc4MTQ2MDlmNjhkMzAxZjQxMTgzMTcwYTQ1MmVmNjgwY2MxYjhhZDU1OThiNjdiYmRlYWRiOGMwZGY,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1052957,893267,A0016416,BIHR,"BIHR HEAT-SHRINK TUB Ø12,7","25 manguitos de tubo termorretráctil Ø12,7mm 10cm negro",9.20,7.60,6.08,3170408932672,2,8428909000,0,1,Manguito negra de manguera termorretráctilDiámetro en frío: 12'7 mmLongitud: 10 cmCoeficiente de retracción: 2/1Temperatura de retracción: 90° CDiámetro tras retracción: 6'3 mmTemperatura operacional: -55°C a 125°CHecha de poliolefina irradiadaBolsa de 10 unidades,Manguito negra de manguera termorretráctilDiámetro en frío: 12'7 mmLongitud: 10 cmCoeficiente de retracción: 2/1Temperatura de retracción: 90° CDiámetro tras retracción: 6'3 mmTemperatura operacional: -55°C a 125°CHecha de poliolefina irradiadaBolsa de 10 unidades,TOOLING & WS,CONSUMABLE,CONS. CONSUMABLE,,,,,206,23,139,78,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052957-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU4ODh8aW1hZ2UvanBlZ3xhRGM1TDJnd09TODRPVE01TlRrd01Ea3dOemd5THpFd05USTVOVGN0TVY4NE1EQlhlRGd3TUVnfDIzN2NhOGVkYmUzOTU3N2NmZjYzNWUzYmQ0Y2I0ZDZkOGQxZWI1NDdmNzJkYzc2N2RlMTI5ZmZiY2IwMTc1MTk,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
