PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Diámetro int/ext (mm/mm),Especificaciones,Número de fases,Referencias OEM,Voltaje,Picture1,Picture2,AllPicturesZIP,Document1,DeliveryPlant
1078014,38007,ESG143,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Suzuki LT-R450/Quadracer,211.75,175.00,96.25,ESG143,3,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1738,878,204,142,60,,,,,,https://api.mybihr.com/medias/1078014-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODYyMzB8aW1hZ2UvanBlZ3xhRFJoTDJnMk5pODRPVGMzTURFM09UWXlOVEkyTHpFd056Z3dNVFF0TVY4NE1EQlhlRGd3TUVnfDlhMTZhYzQ0NThlYzc3ZjUzZjJmNTA2NDExNzRiZWE5YzVlODUwMmUxMjk3ZDQ3OTk3OTJiMjk2ZGYxODBjMDg,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078015,17362,ESG146,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - KTM,216.81,179.18,98.55,ESG146,14,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1589,452,200,137,58,,,,,,https://api.mybihr.com/medias/1078015-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk4NTh8aW1hZ2UvanBlZ3xhR1V4TDJneE55ODRPVGMzTURFNE1UVTVNVE0wTHpFd056Z3dNVFV0TVY4NE1EQlhlRGd3TUVnfDlkMTNjNWEyNDc2ZTVkMGRmOTRkZDk5ZDU4M2JkODZjMTIwZmE0OTg4NmIyYjg3ZTMwNDE0MDFlNjgzY2M5MWQ,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078022,17364,ESG180,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Kawasaki KLX400R,211.75,175.00,96.25,8430525173644,3,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,980,785,133,134,55,,,,,,https://api.mybihr.com/medias/1078022-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDkxNjR8aW1hZ2UvanBlZ3xhRFUxTDJnMVppODRPVGMzTURFNU5UTTFNemt3THpFd056Z3dNakl0TVY4NE1EQlhlRGd3TUVnfDVjZjE3NGQ5NDI0YTMwZDkxOGQ5YTJlMTFlZmZkNWQ5NTFjN2FhZDI3MmVjNDkxNDA2OWU1ZGIzMWUzMjk1Y2M,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078023,17365,ESG181,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - LTZ400 03-09,211.75,175.00,96.25,799804157316,7,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1787,776,203,142,62,,,,,,https://api.mybihr.com/medias/1078023-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUzNjh8aW1hZ2UvanBlZ3xhREkxTDJnMk5pODRPVGMzTURFNU56TXhPVGs0THpFd056Z3dNak10TVY4NE1EQlhlRGd3TUVnfDgwZTQ2Yzc2ZjgyNzQ2YzU2MjAxOGYxOWUzMTZjY2VmMmUxODg2Y2Q1NzkzNjMwMDA5ZmFhZTgyZDQwNGFlMzc,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077896,013514,ESR123,ELECTROSPORT,ELECT REGULATOR,Regulador ELECTROSPORT - Suzuki,156.30,129.17,71.04,799804157156,0,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport regulators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport regulators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1134,415,187,129,47,,,,,,https://api.mybihr.com/medias/1077896-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE2NTZ8aW1hZ2UvanBlZ3xhRGMxTDJoaE1TODRPVGMyT1RrME9UVTVNemt3THpFd056YzRPVFl0TVY4NE1EQlhlRGd3TUVnfGEzZDM3MjMyYzcyYWQ1OWI0Y2Y1YjZmNWRiYjc2YWUyMzM5YjJiYWU0NGZkZDIyZGRlZGVlMzQ3NDc2ZmFhOTY,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077901,011583,ESR181,ELECTROSPORT,ELECT REGULATOR,Regulador ELECTROSPORT - Honda CMX250C,126.05,104.17,57.29,ESR181,2,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport regulators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport regulators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1158,322,188,131,47,,,,,,https://api.mybihr.com/medias/1077901-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIzODh8aW1hZ2UvanBlZ3xhR05pTDJnek55ODRPVGMyT1RrMU9UUXlORE13THpFd056YzVNREV0TVY4NE1EQlhlRGd3TUVnfDFiMDhiNzQ5ODAwYTg5M2VlN2Q1MDBkZGU4ZDJmOWYzYWFlY2Y5ODZiNzFmZTA1OTlhNTQ3Y2Y0ZTgyZjBjMTM,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077907,012527,ESR260,ELECTROSPORT,ELECT REGULATOR,Regulador ELECTROSPORT - Kawasaki,160.33,132.50,72.88,ESR260,1,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport regulators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport regulators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1145,358,186,131,47,,,,,,https://api.mybihr.com/medias/1077907-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk0NjF8aW1hZ2UvanBlZ3xhRFEyTDJnNE1DODRPVGMyT1RrM01USXlNRGM0THpFd056YzVNRGN0TVY4NE1EQlhlRGd3TUVnfDM4ODk5OTI0OWFkZGQzZWFkNTJhODJkYTRhN2EyZWJlNmEwNWVkOWZiN2RhNTViMjg1MWFiYTM1OTk3ZGY0YzQ,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077912,014552,ESR272,ELECTROSPORT,ELECT REGULATOR,Regulador ELECTROSPORT - Yamaha XJ600S,156.30,129.17,71.04,ESR272,0,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport regulators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport regulators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1213,291,188,129,50,,,,,,https://api.mybihr.com/medias/1077912-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTc4MTd8aW1hZ2UvanBlZ3xhR1JrTDJobE9TODRPVGMyT1RrNE1UQTFNVEU0THpFd056YzVNVEl0TVY4NE1EQlhlRGd3TUVnfDI0MWNjOTMzMGYxNDQ0YTNjYTU1ODg0YTg2ZTUxYjA1M2IwMDEzN2VhYmI0YTA0NjdmN2MwOTA4MTcxMjg3Njc,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077920,011540,ESR438,ELECTROSPORT,ELECT REGULATOR,Regulador ELECTROSPORT - Honda VFR800,166.38,137.50,75.63,7998041576758,0,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport regulators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport regulators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1219,507,189,129,50,,,,,,https://api.mybihr.com/medias/1077920-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTIwMTV8aW1hZ2UvanBlZ3xhRGRrTDJnNVlTODRPVGMyT1RrNU5qYzNPVGd5THpFd056YzVNakF0TVY4NE1EQlhlRGd3TUVnfGFiMWE3ZTgzNmY3NDExMmU5NTI2MGU5NWYzYWE4YzUxZThlMTJjNjFkYzczY2RmOTQyMTY2YWQxZWI0OTgzYTM,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077921,013519,ESR440,ELECTROSPORT,ELECT REGULATOR,Regulador ELECTROSPORT - Yamaha,174.45,144.17,79.29,ESR440,10,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport regulators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport regulators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1225,442,187,131,50,,,,,,https://api.mybihr.com/medias/1077921-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI1ODV8aW1hZ2UvanBlZ3xhR0ZrTDJnNU15ODRPVGMyT1RrNU9EYzBOVGt3THpFd056YzVNakV0TVY4NE1EQlhlRGd3TUVnfDAyN2Y3MThmYmRlYjllYjNkZmY0MjdmYTg4MGRlYTYxMDc1MGViYjczZDRjNzEwZTI0NjRiMTc2ZTk5NDc3MGU,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077922,013542,ESR441,ELECTROSPORT,ELECT REGULATOR,Regulador ELECTROSPORT,105.88,87.50,48.13,7998041577052,5,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport regulators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport regulators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1206,304,187,129,50,,,,,,https://api.mybihr.com/medias/1077922-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEyOTB8aW1hZ2UvanBlZ3xhRFF3TDJnek9TODRPVGMzTURBd01EY3hNVGs0THpFd056YzVNakl0TVY4NE1EQlhlRGd3TUVnfDg0ZWQ1NDRlNjljOGJkOTY2ZmMzZjY0NmM5YTQ1YTI5NDNjMDJmODBlNTAyNDllZmM0MzE1MzVmMzA3NGVjZWM,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077923,012533,ESR444,ELECTROSPORT,ELECT REGULATOR,Regulador ELECTROSPORT - Kawasaki,166.38,137.50,75.63,ESR444,38,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport regulators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport regulators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1146,396,189,129,47,,,,,,https://api.mybihr.com/medias/1077923-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM1NzR8aW1hZ2UvanBlZ3xhRGd6TDJnek1pODRPVGMzTURBd01qWTNPREEyTHpFd056YzVNak10TVY4NE1EQlhlRGd3TUVnfDIxZmRiMjc2MjYxMTA1ZDBjNGE4NTdkZTRhNDU3MmU2MDMzMWQ2MjZhMDRiOWIwYmVjZjYzNzViN2FmOGM5YWI,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077924,012529,ESR448,ELECTROSPORT,ELECT REGULATOR,Regulador ELECTROSPORT - Kawasaki ZX6R/RR,156.30,129.17,71.04,ESR448,0,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport regulators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport regulators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1213,495,188,129,50,,,,,,https://api.mybihr.com/medias/1077924-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTY4NTh8aW1hZ2UvanBlZ3xhR0l5TDJneVlpODRPVGMzTURBd05EWTBOREUwTHpFd056YzVNalF0TVY4NE1EQlhlRGd3TUVnfGJmNTgwYjk3ZDc3Yzc2NTJiOTZkNTNhMTI5Mzk1YTdlYjcwMjUyYzBjMjgxM2FkMjk0MTk1YWQzNWNmYWE4YmQ,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077955,010036,ESR823,ELECTROSPORT,ELECT REGULATOR,Regulador ELECTROSPORT - Polaris Sportsman,156.30,129.17,71.04,ESR823,0,8504408290,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport regulators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport regulators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,2879,1231,221,167,78,,,,,,https://api.mybihr.com/medias/1077955-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODA1MDd8aW1hZ2UvanBlZ3xhR0ZqTDJnMFlpODRPVGMzTURBMk16WXlOalUwTHpFd056YzVOVFV0TVY4NE1EQlhlRGd3TUVnfDI2OTQzM2FlMTUxNmM0MmQwNTNkNGMwNzQyN2I0MWE4YzE0MTkwMTc3YmUzZDdhOWIzOGUzMTA4MWNhMTA5Mzk,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077964,012502,ESC1151,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Kawasaki,124.03,102.50,56.38,7998041541176,2,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,892,262,128,134,52,,,,,,https://api.mybihr.com/medias/1077964-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzcxOTB8aW1hZ2UvanBlZ3xhR1V5TDJobE55ODRPVGMzTURBNE1UTXlNVEkyTHpFd056YzVOalF0TVY4NE1EQlhlRGd3TUVnfDU2Zjk3NDk5NjNjMDMzYjcxNWMxZGFhMTExNDk3MTUzYTY2Yjk1MzliNDBiNDcwYmIxZmQzMmIwMDE4NjE1NDc,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077972,17329,ESC230,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Honda CR250R,192.58,159.16,87.54,799804154247,0,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1787,503,203,142,62,,,,,,https://api.mybihr.com/medias/1077972-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY0MDR8aW1hZ2UvanBlZ3xhR1ZsTDJnMk9TODRPVGMzTURBNU56QTBPVGt3THpFd056YzVOekl0TVY4NE1EQlhlRGd3TUVnfDhhYTJmYjMxMGI3ZDVhZWE1ZTMwYTBiMmEzM2JmYTIyMGVhY2JhMzFjNzFmZDhhMGU5Zjc4NDkwNzJiMzBiZTg,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077974,17332,ESC390,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Yamha YZ125,171.49,141.73,77.95,799804154285,1,8511900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,922,495,128,131,55,,,,,,https://api.mybihr.com/medias/1077974-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkzMDN8aW1hZ2UvanBlZ3xhR014TDJnNU5pODRPVGMzTURFd01EazRNakEyTHpFd056YzVOelF0TVY4NE1EQlhlRGd3TUVnfDhmYjgzOWIwNGIzZTI1MDFlYWJiYWM5YTgyZTY0NmFjYzZjMDE0N2RiZmE2MGQ3MTgxNmIzMDBjMWNkODQ3YTE,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
