PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Diámetro de pistón,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Anchura (mm),Composición,Compresión de pistón,Diámetro del cilindro (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Embalaje,Eslabones de cadena,Especificaciones,Espesor (mm),Nº de segmentos,Referencias OEM,Relación de compresión,Sobremedida,Tipo de cadena de distribución,Tipo de motor,Tipo de pistón,Tolerancia,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,DeliveryPlant
1017329,,41.2-20485,PROX,PROX OIL SEAL CRANKSHAFT,Reten cigueñal PROX  20x40x7mm,9.80,8.10,5.27,41.2-20485,1,4016930090,0,1,ONE IN PACK,ONE IN PACK,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,21,13,42,55,9,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017329-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjU3Nzl8aW1hZ2UvanBlZ3xhR1F4TDJneE15ODRPRGN6TmpFd05qUXhORE00THpFd01UY3pNamt0TVY4NE1EQlhlRGd3TUVnfDZlZDc0YzVlYjRlZmM3YmY0NDQyYzZmM2FkNTM4ZTJjZWIzOWFkOWQ4NGI3ZmZlOTNlYWU4ZDg5ZmRjZGM2NTE,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1005242,83976,22.364523F,PROX,PROX CAGE NEEDLE ROLLER,Jaula de agujas pie de biela plata exterior liso-Cage 20 agujas 36 x 45 x 23  22.364523F,59.99,49.58,32.23,8430525839762,0,8714109090,0,1,FOR CON-ROD BOTTOM END,FOR CON-ROD BOTTOM END,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,205,68,122,58,29,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1005242-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI4NDZ8aW1hZ2UvanBlZ3xhR1UyTDJnMk1pODRPVFk0TnpneE5qSTNOREl5THpFd01EVXlOREl0TVY4NE1EQlhlRGd3TUVnfDljODAyMmNmMTczNjQ3NDIwNjExMzg2MTBmMzJmYmJhMGUxNTg5MGU3ODk3NDNlYzI4MDZiMzEzMjQ0Mjk0N2U,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017274,,23.83A948,PROX,PROX BEARING,Cojinete de cigueñal PROX 35x80x21mm,54.64,45.16,29.35,23.83A948,0,8483200000,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,207,697,87,88,27,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017438,,42.6320,PROX,PROX OIL SEAL CRANKSHAFT,Kit de retenes de cigueñal PROX,21.37,17.66,11.48,42.6320,2,4016930090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,164,28,73,70,32,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017480,,23.CBS63017,PROX,PROX SEALING CRANKSHAFT SET,Kit de rodamientos y retenes de cigüeñal PROX,149.98,123.95,80.57,23.CBS63017,4,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>PROX crankshaft bearing + seal kits enable you to recondition your crankshaft so that it remains as reliable as the original set-up.</p><p> </p><ul> <li>Crankshaft bearing + seal kit</li><li>Bearings treated to minimise friction <a id=""_dx_frag_EndFragment""></a></li></ul> <p> </p></body> </html>","       PROX crankshaft bearing + seal kits enable you to recondition your crankshaft so that it remains as reliable as the original set-up.  Crankshaft bearing + seal kitBearings treated to minimise friction    ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,606,458,83,83,88,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017480-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDgzODN8aW1hZ2UvanBlZ3xhRGMxTDJoaE5TODRPVFk1TURRM05qQTFNamM0THpFd01UYzBPREF0TVY4NE1EQlhlRGd3TUVnfGUzODJkYWU0MmRmNTI3NjNkOGE2OTI1MTkyNzUyN2M5Zjc0NTI0Yjc0ZDZhOTRhMjRjY2UzNTM1MTg5MTc0MmQ,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017417,,42.1405,PROX,PROX OIL SEAL CRANKSHAFT,Kit de retenes de cigueñal PROX,26.55,21.94,14.26,42.1405,1,4016930090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,171,40,73,73,32,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017428,,42.3323,PROX,PROX OIL SEAL CRANKSHAFT,Kit de retenes de cigueñal PROX,27.29,22.55,14.66,42.3323,0,4016930090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,190,37,78,76,32,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017437,,42.6218,PROX,PROX OIL SEAL CRANKSHAFT,Kit de retenes de cigueñal PROX,17.24,14.25,9.26,42.6218,0,4016930090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,191,24,83,72,32,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017363,,41.3-28025,PROX,PROX OIL SEAL CRANKSHAFT,Reten cigueñal PROX  28x38x9mm,17.93,14.82,9.63,41.3-28025,0,4016930090,0,1,ONE IN PACK,ONE IN PACK,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,22,12,43,58,9,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017363-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM0NjV8aW1hZ2UvanBlZ3xhR1UxTDJnell5ODRPVEkwTkRJNU1qZzNORFUwTHpFd01UY3pOak10TVY4NE1EQlhlRGd3TUVnfGI0ZDk2NjgwYmZjMDU4N2U3YzkzODlmYzU0ZDRhYzg1Mzg4M2NjZTZjOTlhODIxMGMyZGNjYmUyOTNiMWRhOTU,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017244,,23.6207C3,PROX,PROX BEARING,Cojinete de cigueñal PROX 35x72x17mm,21.93,18.12,11.78,23.6207C3,0,8483200000,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,160,290,75,79,27,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017244-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ0MTl8aW1hZ2UvanBlZ3xhREV6TDJnME9TODRPVEF3T0RBMU9EZzFPVGd5THpFd01UY3lORFF0TVY4NE1EQlhlRGd3TUVnfDIxZmVhMTY4ODY4Mjc5ODY3MzNhMGJiMDdmYWY5ODg3YTJiNmM0N2MwMTc2NDJiMDBmYmJkNzNjNDMwNTRhNDk,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017326,,41.1-ML3871,PROX,PROX OIL SEAL CRANKSHAFT,Reten caja de cambios PROX 31x40x7mm,10.21,8.44,5.49,41.1-ML3871,0,4016930090,0,1,"<p>American made, PROX oil seals and bearings are designed to guarantee maximum reliability and sealing.</p><ul><li>Gearbox output shaft oil seal</li><li>Dimensions: 31 x 40 x 7</li><li>Supplied as a single unit</li></ul> ","
American made, PROX oil seals and bearings are designed to guarantee maximum reliability and sealing.Gearbox output shaft oil sealDimensions: 31 x 40 x 7Supplied as a single unit ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,128,19,83,91,17,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017326-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI1Mjl8aW1hZ2UvanBlZ3xhR1V5TDJnNFpTODRPVEF4TmpjME56STVOVEF5THpFd01UY3pNall0TVY4NE1EQlhlRGd3TUVnfDI2NWM1YjI1YWJlODZmNjc1YTA0YTViN2ZhMGI1ZDliYWRjZjE2OGE1MDY1OGQ0ZjlmZmFlODBhNjQzNDE5NjY,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017477,,23.CBS61003,PROX,PROX SEALING CRANKSHAFT SET,Kit de rodamientos y retenes de cigüeñal PROX,99.37,82.12,53.38,23.CBS61003,3,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>PROX crankshaft bearing + seal kits enable you to recondition your crankshaft so that it remains as reliable as the original set-up.</p><p> </p><ul> <li>Crankshaft bearing + seal kit</li><li>Bearings treated to minimise friction <a id=""_dx_frag_EndFragment""></a></li></ul> <p> </p></body> </html>","       PROX crankshaft bearing + seal kits enable you to recondition your crankshaft so that it remains as reliable as the original set-up.  Crankshaft bearing + seal kitBearings treated to minimise friction    ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,628,330,83,86,88,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017477-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDgzODN8aW1hZ2UvanBlZ3xhREUzTDJnNU1TODRPVFk1TURRM01ERTFORFUwTHpFd01UYzBOemN0TVY4NE1EQlhlRGd3TUVnfDdlNzMyMGMyNDgyZGFiNWM2MTg1YTU5MzZkM2QwZWRhOWYwYTFmZmQ5YzI5NTVjNDdmZmZiZmEyYzJjMGM0ZDc,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017399,,41.6-253570,PROX,PROX OIL SEAL CRANKSHAFT,Reten cigueñal PROX  25x35x7mm,9.18,7.59,4.93,41.6-253570,2,4016930090,0,1,ONE IN PACK,ONE IN PACK,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,31,9,80,55,7,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017399-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIzNzJ8aW1hZ2UvanBlZ3xhR1UzTDJnMU15ODRPVEkwTVRnNU5UZzVOVE0wTHpFd01UY3pPVGt0TVY4NE1EQlhlRGd3TUVnfGNiNzA0NWUxZmE2NDFlNTNlYTZmNTMxYWUwNTA2MWE5OWFkMTczMDY3YjIyM2Y0MTgxNTExMmVhNTc3YTkwOWE,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017481,,23.NJ205,PROX,PROX SEALING CRANKSHAFT SET,Cojinete de cigueñal PROX 25x52x15mm,56.31,46.54,30.25,23.NJ205,0,8507108090,0,1,"<html xmlns=""http://www.w3.org/1999/xhtml""> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css""> .cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000000;background-color:transparent;font-family:Arial;font-size:12pt;font-weight:normal;font-style:normal} .cs63EB74B2{color:#000000;background-color:transparent;font-family:Times New Roman;font-size:12pt;font-weight:normal;font-style:normal;} </style> </head> <body> <ul> <li>PROX crankshaft bearing</li><li>For an OEM equivalent renewing</li><li>Unit delivered</li></ul> </body> </html>","        PROX crankshaft bearingFor an OEM equivalent renewingUnit delivered  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,176,141,71,73,34,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017481-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYyOTN8aW1hZ2UvanBlZ3xhREl4TDJnM09TODVNREV5TlRBd09ESTBNRGswTHpFd01UYzBPREV0TVY4NE1EQlhlRGd3TUVnfGRhNjhmZThmODcwZjYyNjc5NWM4ZmEwZWU4MTMwYWUxN2MyZmM3Mjc4ZjAxYWUxOTVjODhmYmJmZDA2YTc4YjU,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017421,,42.2225,PROX,PROX OIL SEAL CRANKSHAFT,Kit de retenes de cigueñal PROX,19.30,15.95,10.37,42.2225,0,4016930090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,180,30,74,76,32,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017452,,42.2200,PROX,PROX OIL SEAL CRANKSHAFT SET,Kit de retenes de cigueñal PROX,15.77,13.03,8.47,42.2200,0,4016930090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,78,30,62,63,20,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017452-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc0NDI3fGltYWdlL2pwZWd8YUdJMEwyZzRPUzg0T1RNME9URXlNRGs0TXpNMEx6RXdNVGMwTlRJdE1WODRNREJYZURnd01FZ3xlMGIyNTMzNzA0YWM4OTkzZjg3NmYzYzY3Njc0MGMyZWM2MGMyNzZmM2Q0NDg4Y2I3Y2UwZDMzYmI3NzVhZDA1,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017455,,42.2280,PROX,PROX OIL SEAL CRANKSHAFT SET,Kit de retenes de cigueñal PROX,25.93,21.43,13.93,42.2280,2,4016930090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,158,40,119,53,25,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017455-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc1MzM5fGltYWdlL2pwZWd8YURnNUwyZzROQzg0T1RJMk5EUTJPRGM0TnpVd0x6RXdNVGMwTlRVdE1WODRNREJYZURnd01FZ3xjYjQwNjUyZmQzNjc2MzYzOTkyOTA0ZjYwOTE0MDIwMWI4YjFjMmIwMTJkZDQ0N2JkY2JmYWUzNDJiOTZiNjgx,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1017457,,42.2321,PROX,PROX OIL SEAL CRANKSHAFT SET,Kit de retenes de cigueñal PROX,21.18,17.50,11.38,42.2321,0,4016930090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,102,41,99,69,15,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1017457-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY0MzA2fGltYWdlL2pwZWd8YURBMUwyaGtNeTg0T1RJMk5EUTNNRGMxTXpVNEx6RXdNVGMwTlRjdE1WODRNREJYZURnd01FZ3w3YmE0YzJkZjMwOTQyZmMxMGQ1MDRiNTlhMzEzMTMzNmRkNmVhNGViMjU0NTEwYjYwODU2YjAyZjc0ZmZkNjA5,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1117606,,42.7350,PROX,PROX OIL SEAL CRANKSHAFT,Kit de retenes de cigüeñal PROX - Beta RR,34.33,28.37,18.44,42.7350,1,4016930090,0,1,"<p>Los retenes de aceite del cig&uuml;e&ntilde;al ProX se fabrican en los fabricantes de O.E. en Jap&oacute;n. Los retenes de aceite del cig&uuml;e&ntilde;al est&aacute;n disponibles para muchas aplicaciones diferentes como motocicletas, ATV y motos acu&aacute;ticas.</p>","
Los retenes de aceite del cigüeñal ProX se fabrican en los fabricantes de O.E. en Japón. Los retenes de aceite del cigüeñal están disponibles para muchas aplicaciones diferentes como motocicletas, ATV y motos acuáticas.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,100,29,88,87,13,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1117606-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ4ODY4fGltYWdlL2pwZWd8YURWakwyZ3pZeTh5TmpjNU5EY3lPVEkwTWpZMU5DOHhNVEUzTmpBMkxURmZPREF3VjNnNE1EQkl8OWFkNTQzZDA2MDA2NGU2ZWNkMmU0Zjg5ZTZkNjc5MGFkZjYxMzBiNzIyZGE0YjA0MWMzMTUzOWFkOWYxY2Y0YQ,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1005484,84227,21.3303,PROX,PROX BEARING PISTON PIN,Jaula de agujas de pistón Prox 14 agujas 18x23x22,14.05,11.61,7.55,21.3303,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,161,18,58,121,23,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1005484-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTUzMTd8aW1hZ2UvanBlZ3xhRGhoTDJoa05TOHhOVFF4TXpZd05UWTVOVFV4T0M4eE1EQTFORGcwTFRGZk9EQXdWM2c0TURCSXw2YWQ1MGI3YjQxZjcwZjgxMmNjNWEzNzgyZjgzNzBjZDc5NzY4OWU0NjAzNDMxYWE1NGVlMWYxZmFjMTZlZmJj,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1005471,84194,21.7012,PROX,PROX BEARING PISTON PIN,Jaula de agujas de pistón Prox 13 agujas 12x15x14.3,8.89,7.35,4.78,21.7012,58,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,115,4,60,128,15,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1005471-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU3MzF8aW1hZ2UvanBlZ3xhR1l6TDJnd01pOHhOVFF4TXpZeU5ESTBNakl3Tmk4eE1EQTFORGN4TFRGZk9EQXdWM2c0TURCSXxlOTJhY2JiOGQ0MTZlMGU1MGI5OTkxNDBiYTU1YzRlZjEwMDNhYjU1NGUyNjFhNzIzMmUzNDkwMjZlZjRlNDAw,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1005489,84222,21.6320,PROX,PROX BEARING PISTON PIN,Jaula de agujas de pistón Prox 16 agujas 18x22x19.7,14.05,11.61,7.55,21.6320,74,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,154,14,59,119,22,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1005489-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTUzMTd8aW1hZ2UvanBlZ3xhR1F5TDJnMVppOHhOVFF4TXpZeU5UQXlPRFl6T0M4eE1EQTFORGc1TFRGZk9EQXdWM2c0TURCSXw1MGM2ZDI3N2NmZDhmZWYxZWUxNmJkNjI2MmIzZjMxMThmM2VkZTFkNzliZDBjM2Y5NWM3ODNkM2ZhMTc2MGJl,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1005467,84218,21.2014,PROX,PROX BEARING PISTON PIN,Jaula de agujas de pistón Prox 12 agujas 16x21x17.5,14.87,12.29,7.99,21.2014,7,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,140,14,125,59,19,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1005467-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU1Njd8aW1hZ2UvanBlZ3xhR05rTDJnMk5TOHhOVFF4TXpZeU16UTFOVGMzTkM4eE1EQTFORFkzTFRGZk9EQXdWM2c0TURCSXw3NjE3NTJiYmQ4ZmI1ZTc5ZDUyNGFlZGIwOGE2MzhlMTk2NGRlYzk0MTUxMjczMWJhNGMzNWJjNGQ4YzViYmMz,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1005454,84197,21.3001,PROX,PROX BEARING PISTON PIN,Jaula de agujas de pistón Prox 10 agujas 12x16x16,8.89,7.35,4.78,21.3001,4,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,150,2,58,129,20,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1005454-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU1Njd8aW1hZ2UvanBlZ3xhR1UzTDJoa1l5OHhOVFF4TXpZMk9EQTROVGM1TUM4eE1EQTFORFUwTFRGZk9EQXdWM2c0TURCSXwzOGIxM2JlZDhkNDI2OTIxNzE4MTM0ZmYxYzQwYzVkMjBmNzkwY2QyMDZmOThmNmU1NGMxNThmYjI5ZDEzOGE3,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1005472,84195,21.2001,PROX,PROX BEARING PISTON PIN,Jaula de agujas de pistón Prox 13 agujas 12x15x16,9.41,7.78,5.06,21.2001,25,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,79,2,61,65,20,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1005472-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU0Mzl8aW1hZ2UvanBlZ3xhREpqTDJnMU15OHhOVFF4TXpZM016VTVNRGd4TkM4eE1EQTFORGN5TFRGZk9EQXdWM2c0TURCSXxjZTE1NDBmODY0OGY5NDVlZDY1ZmNiN2RjMmQwMDMyNGU2Y2Y2MTQyZTYxZWZlNDEzNmE3NTc2Yjc0NjdiNTVj,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1005469,84220,21.2011,PROX,PROX BEARING PISTON PIN,Jaula de agujas de pistón Prox 12 agujas 16x21x19.5,14.05,11.61,7.55,21.2011,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,147,10,60,98,25,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1005469-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTUzMTd8aW1hZ2UvanBlZ3xhRGs1TDJnd05DOHhOVFF4TXpZd016Y3lPVFF6T0M4eE1EQTFORFk1TFRGZk9EQXdWM2c0TURCSXwzZjNkOGUxMGY1ZDgzNjFmNTlmZmFiNTQyOWY1ODZhZjlmNTIzNjlkYjBhMDU5MjNlYTBjMDc4NjIwMDExM2Ix,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1117598,,23.6203T9C3,PROX,PROX BEARING CRANKSHAFT,Rodamiento de cigüeñal PROX Ø17x40x12 - 6203T9C3,12.29,10.16,6.60,23.6203T9C3,1,8482109090,0,1,<p>Rodamiento de cig&uuml;e&ntilde;al ProX</p>,"
Rodamiento de cigüeñal ProX",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,30,71,47,43,15,,,,,,,,,por unidad,,,,,,,,,,,,https://api.mybihr.com/medias/1117598-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzMTQ5fGltYWdlL2pwZWd8YURZNEwyaGhNeTh5TmpjMU9URXlOek16TkRrME1pOHhNVEUzTlRrNExURmZPREF3VjNnNE1EQkl8ZTIzNWY5ZGRlY2IyZDllMGVhYTc5YzM3Mzc2YmQ0NmFjOGRmZDAxY2RkMmJlZDE2MjZlYmJiNjVkMjEyNDRjYQ,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1152301,,23.CBS60024,PROX,PROX SEALING CRANKSHAFT SET,Kit de rodamientos y retenes de cigüeñal PROX,31.91,26.37,17.14,23.CBS60024,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>PROX crankshaft bearing + seal kits enable you to recondition your crankshaft so that it remains as reliable as the original set-up.</p><p> </p><ul> <li>Crankshaft bearing + seal kit</li><li>Bearings treated to minimise friction <a id=""_dx_frag_EndFragment""></a></li></ul> <p> </p></body> </html>","       PROX crankshaft bearing + seal kits enable you to recondition your crankshaft so that it remains as reliable as the original set-up.  Crankshaft bearing + seal kitBearings treated to minimise friction    ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,606,176,88,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
